consumer,resource,NA,NA,NA,NA
Zooplankton,NA,NA,0.001,marine,3
Harpacticoida,order,NA,0.001,marine,3
Hediste_diversicolor,species,NA,0.032,marine,2
Mytilus_sp.,genus,NA,1.6468,marine,3
Hediste_diversicolor,species,NA,0.032,marine,3
Zooplankton,NA,NA,0.001,marine,3
Harpacticoida,order,NA,0.001,marine,3
Hediste_diversicolor,species,NA,0.032,marine,2
