consumer,resource,NA,NA,NA,NA
Terrestrial_Invertebrates,NA,NA,NA,streams,3
Amphipoda_spp.,genus,adults,6.38e-5,streams,3
Eukiefidrella,genus,larvae,1.24278e-4,streams,3
Pirara,genus,larvae,2.89518e-4,streams,3
Oligochaete_Type_II,class,adults,1.66586e-4,streams,2
Terrestrial_Invertebrates,NA,NA,NA,streams,2
Eukiefidrella,genus,larvae,1.24278e-4,streams,2
Pirara,genus,larvae,2.89518e-4,streams,2
Naonella,genus,larvae,3.25059e-4,streams,2
Deleatidium_spp.,genus,larvae,1.97999e-4,streams,2
Terrestrial_Invertebrates,NA,NA,NA,streams,NA
Coloburiscus_humeralis,species,larvae,3.9994e-4,streams,2
Pycnocentrodes_evecta,species,larvae,6.51e-5,streams,2
Zealandoperla/Acroperla_sp.,genus,larvae,0.001749674,streams,2
Helicopsyche_albescens,species,larvae,2.7303e-4,streams,2
Aoteapsyche_sp.,genus,larvae,9.74e-5,streams,2
Aphrophila_noevaezelandiae,species,larvae,3.59807e-4,streams,3
Austrosimulium_australense,species,larvae,1.5672e-4,streams,3
Maoridiamesea,genus,larvae,2.48529e-4,streams,3
Naonella,genus,larvae,3.25059e-4,streams,3
Costachorema_xanthoptera,species,larvae,1.05359e-4,streams,2
Hudsonema_amabilis,species,larvae,3.19e-5,streams,2
Hydora_nitida_adult,species,adults,5.47793e-4,streams,3
Hydora_nitida_larva,species,larvae,3.89876e-4,streams,2
Hydrobiosid_sp.,genus,larvae,4.39e-5,streams,2
Polyplectropus_puerilis,species,larvae,5.04254e-4,streams,3
Potamopyrgus_antipodarum,species,adults,0.001250142,streams,2
Psilachorema_bidens,species,larvae,2.66079e-4,streams,2
Aoteapsyche_sp.,genus,larvae,9.74e-5,streams,3
Hydrobiosid_sp.,genus,larvae,4.39e-5,streams,NA
Megaleptoperla_grandis,species,larvae,3.43498e-4,streams,2
Polyplectropus_puerilis,species,larvae,5.04254e-4,streams,2
Psilochorema_bidens,species,larvae,2.66079e-4,streams,2
Salmo_trutta,species,adults,200,streams,3
Salmo_trutta,species,adults,200,streams,2
