consumer,resource
Naucoridae_indet.,Cricotopus_sp._A
Naucoridae_indet.,Eukiefferiella_minor
Naucoridae_indet.,Hebridae_indet.
Naucoridae_indet.,Micropsectra_atrofasciata
Naucoridae_indet.,Naucoridae_indet.
Naucoridae_indet.,Orthocladius_spp.
Naucoridae_indet.,Radix_balthica
Naucoridae_indet.,Simulium_aureum
Naucoridae_indet.,Simulium_vittatum
Phaoniinae_indet.,Cricotopus_sp._A
Phaoniinae_indet.,Eukiefferiella_minor
Phaoniinae_indet.,Micropsectra_atrofasciata
Phaoniinae_indet.,Oligochaeta_indet.
Phaoniinae_indet.,Orthocladius_spp.
Phaoniinae_indet.,Simulium_aureum
Phaoniinae_indet.,Simulium_vittatum
Salmo_trutta,Cricotopus_sp._A
Salmo_trutta,Eukiefferiella_minor
Salmo_trutta,Hebridae_indet.
Salmo_trutta,Micropsectra_atrofasciata
Salmo_trutta,Naucoridae_indet.
Salmo_trutta,Oligochaeta_indet.
Salmo_trutta,Orthocladius_spp.
Salmo_trutta,Radix_balthica
Salmo_trutta,Simulium_aureum
Salmo_trutta,Simulium_vittatum
