consumer,resource
fish_fry,fish_eggs
Tropocyclops_prasinus,copepod_nauplii
Mesocyclops_edax,copepod_nauplii
Cyclops_bicuspidatus,copepod_nauplii
Epishura_lacustris,copepod_nauplii
Salvelinus_fontinalis_small,Salvelinus_fontinalis_large
Oncorhynchus_mykiss,Salvelinus_fontinalis_large
Tropocyclops_prasinus,Cyclops_bicuspidatus
Mesocyclops_edax,Cyclops_bicuspidatus
Tropocyclops_prasinus,Diaptomus_minutus
Tropocyclops_prasinus,Mesocyclops_edax
Mesocyclops_edax,Diaptomus_minutus
Salvelinus_fontinalis_small,Catostomus_commersoni
Oncorhynchus_mykiss,Catostomus_commersoni
Salvelinus_fontinalis_small,Oncorhynchus_mykiss
Salvelinus_fontinalis_large,Salvelinus_fontinalis_large
Salvelinus_fontinalis_small,Salvelinus_fontinalis_small
Cyclops_bicuspidatus,Cyclops_bicuspidatus
Mesocyclops_edax,Mesocyclops_edax
Tropocyclops_prasinus,Tropocyclops_prasinus
Oncorhynchus_mykiss,Oncorhynchus_mykiss
Oncorhynchus_mykiss,Salvelinus_fontinalis_small
Mesocyclops_edax,Tropocyclops_prasinus
Cyclops_bicuspidatus,Diaptomus_minutus
Cyclops_bicuspidatus,Mesocyclops_edax
Salvelinus_fontinalis_small,Semotilus_corporalis
Cyclops_bicuspidatus,Tropocyclops_prasinus
Oncorhynchus_mykiss,Semotilus_corporalis
Tropocyclops_prasinus,Keratella_crassa
Salvelinus_fontinalis_small,Semotilus_atromaculatus
Oncorhynchus_mykiss,Semotilus_atromaculatus
Tropocyclops_prasinus,Bosmina_longirostris
Mesocyclops_edax,Keratella_crassa
Mesocyclops_edax,Bosmina_longirostris
Tropocyclops_prasinus,Polyarthra_major
Salvelinus_fontinalis_large,Catostomus_commersoni
fish_fry,copepod_nauplii
Salvelinus_fontinalis_small,Rhinichthys_atratulus
Oncorhynchus_mykiss,Rhinichthys_atratulus
Salvelinus_fontinalis_large,Oncorhynchus_mykiss
Salvelinus_fontinalis_large,Salvelinus_fontinalis_small
Mesocyclops_edax,Polyarthra_major
Cyclops_bicuspidatus,Keratella_crassa
Tropocyclops_prasinus,Ploesoma_truncatum
Cyclops_bicuspidatus,Bosmina_longirostris
Mesocyclops_edax,Ploesoma_truncatum
Tropocyclops_prasinus,Conochiloides_unicornis
Salvelinus_fontinalis_small,Luxilus_cornutus
Oncorhynchus_mykiss,Luxilus_cornutus
Cyclops_bicuspidatus,Polyarthra_major
Tropocyclops_prasinus,Trichocerca_cylindrica
Mesocyclops_edax,Conochiloides_unicornis
Salvelinus_fontinalis_large,Semotilus_corporalis
Mesocyclops_edax,Trichocerca_cylindrica
Salvelinus_fontinalis_large,Semotilus_atromaculatus
Cyclops_bicuspidatus,Ploesoma_truncatum
Epishura_lacustris,Keratella_crassa
Cyclops_bicuspidatus,Conochiloides_unicornis
Epishura_lacustris,Bosmina_longirostris
Cyclops_bicuspidatus,Trichocerca_cylindrica
Salvelinus_fontinalis_large,Rhinichthys_atratulus
fish_fry,Epishura_lacustris
Epishura_lacustris,Polyarthra_major
fish_fry,Holopedium_gibberum
Epishura_lacustris,Ploesoma_truncatum
Salvelinus_fontinalis_large,Luxilus_cornutus
Tropocyclops_prasinus,Kelicottia_longispina
Epishura_lacustris,Conochiloides_unicornis
Epishura_lacustris,Trichocerca_cylindrica
Mesocyclops_edax,Kelicottia_longispina
Tropocyclops_prasinus,Keratella_cochlearis
Tropocyclops_prasinus,Keratella_taurocephala
fish_fry,Cyclops_bicuspidatus
Mesocyclops_edax,Keratella_cochlearis
Mesocyclops_edax,Keratella_taurocephala
fish_fry,Diaptomus_minutus
Cyclops_bicuspidatus,Kelicottia_longispina
fish_fry,Daphnia_catawba
fish_fry,Daphnia_galeata
fish_fry,Mesocyclops_edax
Cyclops_bicuspidatus,Keratella_cochlearis
Cyclops_bicuspidatus,Keratella_taurocephala
fish_fry,Tropocyclops_prasinus
Semotilus_corporalis,fish_fry
Luxilus_cornutus,copepod_nauplii
Epishura_lacustris,Kelicottia_longispina
fish_fry,Keratella_crassa
fish_fry,Bosmina_longirostris
Salvelinus_fontinalis_small,fish_fry
Epishura_lacustris,Keratella_cochlearis
Epishura_lacustris,Keratella_taurocephala
Oncorhynchus_mykiss,fish_fry
fish_fry,Polyarthra_major
Semotilus_atromaculatus,copepod_nauplii
fish_fry,Ploesoma_truncatum
Semotilus_corporalis,copepod_nauplii
fish_fry,Conochiloides_unicornis
fish_fry,Trichocerca_cylindrica
Luxilus_cornutus,Epishura_lacustris
Luxilus_cornutus,Holopedium_gibberum
Salvelinus_fontinalis_large,fish_fry
Luxilus_cornutus,Cyclops_bicuspidatus
Semotilus_atromaculatus,Epishura_lacustris
Semotilus_corporalis,Epishura_lacustris
Luxilus_cornutus,Diaptomus_minutus
Semotilus_atromaculatus,Holopedium_gibberum
Luxilus_cornutus,Daphnia_catawba
Luxilus_cornutus,Daphnia_galeata
Luxilus_cornutus,Mesocyclops_edax
fish_fry,Kelicottia_longispina
Semotilus_corporalis,Holopedium_gibberum
Luxilus_cornutus,Tropocyclops_prasinus
fish_fry,Keratella_cochlearis
fish_fry,Keratella_taurocephala
Semotilus_atromaculatus,Cyclops_bicuspidatus
Semotilus_corporalis,Cyclops_bicuspidatus
Semotilus_atromaculatus,Diaptomus_minutus
Luxilus_cornutus,Keratella_crassa
Semotilus_corporalis,Diaptomus_minutus
Semotilus_atromaculatus,Daphnia_catawba
Semotilus_atromaculatus,Daphnia_galeata
Semotilus_atromaculatus,Mesocyclops_edax
