consumer,resource,NA,NA,NA,NA
fish_eggs,NA,larvae,0.0201,lakes,3
copepod_nauplii,NA,nauplii,0.00181,lakes,3
Cyclops_vernalis,species,NA,2.24e-5,lakes,3
Diaptomus_minutus,species,NA,1.44e-5,lakes,3
Synchaeta_sp.,genus,NA,1.37e-5,lakes,3
Salvelinus_fontinalis,species,NA,333,lakes,3
Eucyclops_agilis,species,NA,1e-5,lakes,3
Ceriodaphnia_quadrangula,species,NA,5.85e-6,lakes,3
Chydorus_sphaericus,species,NA,2.18e-6,lakes,3
Ictalurus_nebulosus,species,NA,70,lakes,3
Keratella_crassa,species,NA,1.89e-6,lakes,3
Conochiloides_dossuarius,species,NA,1.83e-6,lakes,3
Bosmina_longirostris,species,NA,1.55e-6,lakes,3
Lepomis_gibbosus,species,NA,31,lakes,3
Gastropus_stylifer,species,NA,8.55e-7,lakes,3
Trichocerca_pusilla,species,NA,7.46e-7,lakes,3
Ascomorpha_ecaudis,species,NA,3.18e-7,lakes,3
Kelicottia_bostoniensis,species,NA,2e-8,lakes,3
Keratella_taurocephala,species,NA,1e-8,lakes,3
fish_fry,NA,larvae,0.016,lakes,3
fish_fry,NA,larvae,0.016,lakes,3
Lepomis_gibbosus,species,NA,31,lakes,3
Eucyclops_agilis,species,NA,1e-5,lakes,3
Cyclops_vernalis,species,NA,2.24e-5,lakes,3
Salvelinus_fontinalis,species,NA,333,lakes,3
