consumer,resource
Bathygobius_fuscus,Sphaeromatidae
Anemonia_natalensis,Sphaeromatidae
Antennablennius_bifilum,Sphaeromatidae
Sphaeromatidae,Zooplankton
Chthamalus_dentatus,Zooplankton
Zooplankton,Zooplankton
Palythoa_nelliae,Zooplankton
Zoanthus_sansibaricus,Zooplankton
Polychaeta,Zooplankton
Oligochaeta,Zooplankton
Ophiurida,Zooplankton
Tetraclita_spp.,Zooplankton
Diplosoma_modestum,Zooplankton
Aplidium_lubricum,Zooplankton
Metopograpsus_messor,Zooplankton
Ostracoda,Zooplankton
Morula_uva,Chthamalus_dentatus
Tenguella_granulata,Chthamalus_dentatus
Bathygobius_fuscus,Bathygobius_fuscus
Morula_uva,Tetraclita_spp.
Tenguella_granulata,Tetraclita_spp.
Anemonia_natalensis,Aplidium_lubricum
Triphoridae,Hymeniacidon_sp.
Triphoridae,Tedania_anhelans
Mitridae,Nemertea
Bathygobius_fuscus,Nematoda
Nematoda,Nematoda
Mitridae,Nematoda
Morula_uva,Polychaeta
Anemonia_natalensis,Polychaeta
Bathygobius_fuscus,Polychaeta
Polychaeta,Polychaeta
Amphitoidae,Polychaeta
Conus_ebraeus,Polychaeta
Conus_tinianus,Polychaeta
Nematoda,Oligochaeta
Oligochaeta,Oligochaeta
Bathygobius_fuscus,Ophiurida
Bathygobius_fuscus,Cirolanidae
Antennablennius_bifilum,Cirolanidae
Amphitoidae,Amphitoidae
Anemonia_natalensis,Amphitoidae
Anemonia_natalensis,Metopograpsus_messor
