consumer,resource,NA,NA,NA,NA
Terrestial_invertebrates,NA,NA,NA,streams,2
Austroclima_jollyae,species,larvae,6.96e-5,streams,2
Eukiefidrella,genus,larvae,1.73851e-4,streams,2
Pirara,genus,larvae,2.10217e-4,streams,2
Cricotopus_II,genus,larvae,2.28059e-4,streams,2
Polypedellum,genus,larvae,9.01236e-4,streams,2
Deleatidium_spp.,genus,larvae,1.18629e-4,streams,2
Oniscigaster_sp.,genus,larvae,3.03013e-4,streams,2
Naonella,genus,larvae,4.12343e-4,streams,3
Hydrobiosella_stenocera,species,larvae,6.63e-5,streams,2
Philorheithrus_agilis,species,larvae,0.009452747,streams,2
Atalophlebioides_cromwelli,species,larvae,5.07658e-4,streams,2
Austrosimulium_australense,species,larvae,1.8e-5,streams,2
Baraeoptera_roria,species,larvae,1.44219e-4,streams,2
Larsia_II,genus,larvae,3.74514e-4,streams,2
Corynoneura,genus,larvae,1.05726e-4,streams,2
Costachorema_xanthoptera,species,larvae,4.53227e-4,streams,2
Hudsonema_amabilis,species,larvae,1.41e-5,streams,2
Hydora_nitida_(adult),species,adults,6.5803e-4,streams,2
Olinga_feredayi,species,larvae,3.29e-5,streams,2
Psilachorema_bidens,species,larvae,2.71585e-4,streams,2
Pycnocentrodes_spp.,genus,larvae,2.16e-5,streams,2
Stenoperla_prasinia,species,larvae,3.47e-5,streams,2
Tiphobiosis_sp.,genus,larvae,6.63e-5,streams,2
Zealandoperla_sp.,genus,larvae,3.03013e-4,streams,2
Hydrobiosis_parumbripennis,species,larvae,3.11125e-4,streams,2
Tanytarsini,family,larvae,2.36613e-4,streams,3
Aoteapsyche_spp.,genus,larvae,6.11e-5,streams,2
Maoridiamesea,genus,larvae,2.28059e-4,streams,2
Nesameletus_ornatus,species,larvae,1.32e-5,streams,2
Megaleptoperla_sp.,genus,larvae,3.03013e-4,streams,2
Helicopsyche_albescens,species,larvae,2.87763e-4,streams,2
Oligochaeta_type_II,class,adults,1.54248e-4,streams,2
Amelotopsis_perscitus,species,larvae,1.30123e-4,streams,2
Coloburiscus_humeralis,species,larvae,0.004558174,streams,2
Potamopyrgus_antipodarum,species,adults,7.24494e-4,streams,2
Zephlebia_spectabilis,species,larvae,2.58094e-4,streams,2
Aphrophila_noevaezelandiae,species,larvae,8.0406e-4,streams,3
Hydrobiosis_type_'Black_Pronotum',genus,larvae,5.52136e-4,streams,2
Tanytarsini_II,family,larvae,2.36613e-4,streams,3
Tanypodini,family,larvae,2.60433e-4,streams,3
Polyplectropus_puerilis,species,larvae,0.012827428,streams,3
Scirtid_broad,NA,NA,1.61889e-4,streams,3
Tanyderidae_sp.,family,larvae,1.8317e-4,streams,3
Hydora_nitida_(larva),species,larvae,1.61889e-4,streams,2
Archichauliodes_diversus,species,larvae,0.004115381,streams,2
Aoteapsyche_sp.,genus,larvae,6.11e-5,streams,2
Hydrobiosis_spathulata/charadera,genus,larvae,7.38755e-4,streams,2
Orchymontia_sp.,genus,adults,6.95792e-4,streams,2
Psilochorema_bidens,species,larvae,2.71585e-4,streams,2
Pycnocentria_sp.,genus,larvae,6.89e-5,streams,2
Anguilla_dieffenbachii,species,adults,50,streams,3
Galaxias_depressiceps,species,adults,21.33,streams,2
Gobiomorphus_breviceps,species,adults,33.1,streams,3
Paranephrops_zealandicus,species,adults,2.5,streams,2
Salmo_trutta,species,adults,33,streams,3
