consumer,resource
fish_fry,fish_eggs
Lepomis_gibbosus,fish_eggs
Tropocyclops_prasinus,Leptodora_kindtii
Mesocyclops_edax,Leptodora_kindtii
Tropocyclops_prasinus,copepod_nauplii
Mesocyclops_edax,copepod_nauplii
Epishura_lacustris,copepod_nauplii
Tropocyclops_prasinus,Diaptomus_minutus
Salvelinus_fontinalis,Salmo_rutta
Tropocyclops_prasinus,Mesocyclops_edax
Mesocyclops_edax,Diaptomus_minutus
Salvelinus_fontinalis,Salvelinus_fontinalis
Mesocyclops_edax,Mesocyclops_edax
Tropocyclops_prasinus,Tropocyclops_prasinus
Salmo_rutta,Salmo_rutta
Mesocyclops_edax,Tropocyclops_prasinus
Salmo_rutta,Salvelinus_fontinalis
fish_fry,Leptodora_kindtii
Tropocyclops_prasinus,Keratella_crassa
Tropocyclops_prasinus,Conochiloides_dossuarius
Tropocyclops_prasinus,Bosmina_longirostris
Salvelinus_fontinalis,Catostomus_commersoni
Mesocyclops_edax,Keratella_crassa
Mesocyclops_edax,Conochiloides_dossuarius
Salvelinus_fontinalis,Semotilus_atromaculatus
Mesocyclops_edax,Bosmina_longirostris
Salmo_rutta,Catostomus_commersoni
Tropocyclops_prasinus,Polyarthra_major
fish_fry,copepod_nauplii
Salvelinus_fontinalis,Ictalurus_nebulosus
Salmo_rutta,Semotilus_atromaculatus
Mesocyclops_edax,Polyarthra_major
Salmo_rutta,Ictalurus_nebulosus
Salvelinus_fontinalis,Lepomis_gibbosus
Tropocyclops_prasinus,Conochiloides_unicornis
Salmo_rutta,Lepomis_gibbosus
Tropocyclops_prasinus,Trichocerca_cylindrica
Mesocyclops_edax,Conochiloides_unicornis
Mesocyclops_edax,Trichocerca_cylindrica
Salvelinus_fontinalis,Notemigonus_crysoleucas
Salmo_rutta,Notemigonus_crysoleucas
Epishura_lacustris,Keratella_crassa
Epishura_lacustris,Conochiloides_dossuarius
Epishura_lacustris,Bosmina_longirostris
fish_fry,Epishura_lacustris
Epishura_lacustris,Polyarthra_major
fish_fry,Holopedium_gibberum
Tropocyclops_prasinus,Kelicottia_bostoniensis
Tropocyclops_prasinus,Kelicottia_longispina
Epishura_lacustris,Conochiloides_unicornis
fish_fry,Diaphanosoma_birgei
Epishura_lacustris,Trichocerca_cylindrica
Mesocyclops_edax,Kelicottia_bostoniensis
Mesocyclops_edax,Kelicottia_longispina
Tropocyclops_prasinus,Keratella_taurocephala
Mesocyclops_edax,Keratella_taurocephala
fish_fry,Diaptomus_minutus
fish_fry,Daphnia_catawba
fish_fry,Mesocyclops_edax
Lepomis_gibbosus,fish_fry
fish_fry,Tropocyclops_prasinus
Epishura_lacustris,Kelicottia_bostoniensis
Epishura_lacustris,Kelicottia_longispina
Lepomis_gibbosus,Leptodora_kindtii
fish_fry,Keratella_crassa
fish_fry,Conochiloides_dossuarius
fish_fry,Bosmina_longirostris
Epishura_lacustris,Keratella_taurocephala
Semotilus_atromaculatus,Leptodora_kindtii
Lepomis_gibbosus,copepod_nauplii
fish_fry,Polyarthra_major
Salvelinus_fontinalis,fish_fry
Semotilus_atromaculatus,copepod_nauplii
Salmo_rutta,fish_fry
fish_fry,Conochiloides_unicornis
fish_fry,Trichocerca_cylindrica
Lepomis_gibbosus,Epishura_lacustris
Lepomis_gibbosus,Holopedium_gibberum
Semotilus_atromaculatus,Epishura_lacustris
fish_fry,Kelicottia_bostoniensis
fish_fry,Kelicottia_longispina
Lepomis_gibbosus,Diaphanosoma_birgei
Semotilus_atromaculatus,Holopedium_gibberum
fish_fry,Keratella_taurocephala
Semotilus_atromaculatus,Diaphanosoma_birgei
Lepomis_gibbosus,Diaptomus_minutus
Lepomis_gibbosus,Daphnia_catawba
Lepomis_gibbosus,Mesocyclops_edax
Lepomis_gibbosus,Tropocyclops_prasinus
Semotilus_atromaculatus,Diaptomus_minutus
Semotilus_atromaculatus,Daphnia_catawba
Semotilus_atromaculatus,Mesocyclops_edax
Semotilus_atromaculatus,Tropocyclops_prasinus
Lepomis_gibbosus,Keratella_crassa
Lepomis_gibbosus,Conochiloides_dossuarius
Lepomis_gibbosus,Bosmina_longirostris
Lepomis_gibbosus,Polyarthra_major
Semotilus_atromaculatus,Keratella_crassa
Semotilus_atromaculatus,Conochiloides_dossuarius
Semotilus_atromaculatus,Bosmina_longirostris
Semotilus_atromaculatus,Polyarthra_major
Lepomis_gibbosus,Conochiloides_unicornis
Lepomis_gibbosus,Trichocerca_cylindrica
Semotilus_atromaculatus,Conochiloides_unicornis
Semotilus_atromaculatus,Trichocerca_cylindrica
Lepomis_gibbosus,Kelicottia_bostoniensis
Lepomis_gibbosus,Kelicottia_longispina
Lepomis_gibbosus,Keratella_taurocephala
Semotilus_atromaculatus,Kelicottia_bostoniensis
Semotilus_atromaculatus,Kelicottia_longispina
Semotilus_atromaculatus,Keratella_taurocephala
Leptodora_kindtii,Leptodora_kindtii
Leptodora_kindtii,copepod_nauplii
Leptodora_kindtii,Holopedium_gibberum
Leptodora_kindtii,Diaphanosoma_birgei
Leptodora_kindtii,Daphnia_catawba
Leptodora_kindtii,Mesocyclops_edax
Leptodora_kindtii,Tropocyclops_prasinus
Leptodora_kindtii,Keratella_crassa
Leptodora_kindtii,Conochiloides_dossuarius
Notemigonus_crysoleucas,Leptodora_kindtii
Leptodora_kindtii,Bosmina_longirostris
Leptodora_kindtii,Polyarthra_major
Notemigonus_crysoleucas,copepod_nauplii
Leptodora_kindtii,Conochiloides_unicornis
Leptodora_kindtii,Trichocerca_cylindrica
Notemigonus_crysoleucas,Epishura_lacustris
Notemigonus_crysoleucas,Holopedium_gibberum
Leptodora_kindtii,Kelicottia_bostoniensis
Leptodora_kindtii,Kelicottia_longispina
Notemigonus_crysoleucas,Diaphanosoma_birgei
Leptodora_kindtii,Keratella_taurocephala
Notemigonus_crysoleucas,Diaptomus_minutus
Notemigonus_crysoleucas,Daphnia_catawba
Notemigonus_crysoleucas,Mesocyclops_edax
Notemigonus_crysoleucas,Tropocyclops_prasinus
Notemigonus_crysoleucas,Keratella_crassa
Notemigonus_crysoleucas,Conochiloides_dossuarius
Notemigonus_crysoleucas,Bosmina_longirostris
Notemigonus_crysoleucas,Polyarthra_major
Notemigonus_crysoleucas,Conochiloides_unicornis
Notemigonus_crysoleucas,Trichocerca_cylindrica
Notemigonus_crysoleucas,Kelicottia_bostoniensis
Notemigonus_crysoleucas,Kelicottia_longispina
Notemigonus_crysoleucas,Keratella_taurocephala
