consumer,resource
Lithobius_sp._(juv)_{m},Achipteria_coleoptrata
Lithobius_sp1_{s},Achipteria_coleoptrata
Lithobius_sp2_{s},Achipteria_coleoptrata
Lithobius_sp3_{xs},Achipteria_coleoptrata
Lithobius_sp.,Achipteria_coleoptrata
Geophilus_ribauti,Achipteria_coleoptrata
Trimium_brevicorne,Achipteria_coleoptrata
Lithobius_lapidicola,Achipteria_coleoptrata
Lithobius_subtilis,Achipteria_coleoptrata
Lithobius_aeruginosus_{m},Achipteria_coleoptrata
Lithobius_sp._(juv)_{m},Acrotrichis_sp.
Lithobius_sp2_{s},Acrotrichis_sp.
Lithobius_sp.,Acrotrichis_sp.
Geophilus_ribauti,Acrotrichis_sp.
Strigamia_acuminata,Acrotrichis_sp.
Athous_subfuscus_(juv)_{m},Acrotrichis_sp.
Atheta_sp.,Acrotrichis_sp.
Oxypoda_annularis,Acrotrichis_sp.
Amaurobius_sp._(juv),Acrotrichis_sp.
Diplocephalus_picinus,Acrotrichis_sp.
Harpactea_lepida_(juv)_small,Acrotrichis_sp.
Linyphiidae_(juv),Acrotrichis_sp.
Micrargus_herbigradus,Acrotrichis_sp.
Neobisium_sp.,Acrotrichis_sp.
Robertus_lividus,Acrotrichis_sp.
Saloca_diceros,Acrotrichis_sp.
Tapinocyba_insecta,Acrotrichis_sp.
Velleius_sp._(juv),Acrotrichis_sp.
Clubionidae_(juv),Acrotrichis_sp.
Lithobius_lapidicola,Acrotrichis_sp.
Lithobius_subtilis,Acrotrichis_sp.
Campodea_sp._{l},Acrotrichis_sp.
Lithobius_aeruginosus_{m},Acrotrichis_sp.
Staphylinidae_spec,Acrotrichis_sp.
Geophilomorpha_sp.,Acrotrichis_sp.
Harpactea_lepida_(juv)_large,Acrotrichis_sp.
Theridiidae_sp._(juv),Acrotrichis_sp.
Strigamia_acuminata,Aegopinella_nitens_(juv)
Lithobius_sp._(juv)_{m},Allacma_fusca
Lithobius_sp1_{s},Allacma_fusca
Lithobius_sp2_{s},Allacma_fusca
Lithobius_sp3_{xs},Allacma_fusca
Athous_subfuscus_(juv)_{m},Allacma_fusca
Trimium_brevicorne,Allacma_fusca
Atheta_sp.,Allacma_fusca
Atheta_sp._(juv),Allacma_fusca
Oxypoda_annularis,Allacma_fusca
Linyphiidae_(juv),Allacma_fusca
Robertus_sp._(juv)_{m},Allacma_fusca
Lysigamasus_sp._(juv),Allacma_fusca
Veigaia_nemorensis,Allacma_fusca
Lysigamasus_jugincola,Allacma_fusca
Vulgarogamasus_kraepelini_(juv),Allacma_fusca
Velleius_sp._(juv),Allacma_fusca
Epicrius_cf._spinituberculatus,Allacma_fusca
Lysigamasus_digitulus,Allacma_fusca
Rhodacarus_agrestis,Allacma_fusca
Pergamasus_sp._(juv)_{m},Allacma_fusca
Linyphiidae_cf_Erigoniinae_(juv)_{m},Allacma_fusca
Lithobius_aeruginosus_{m},Allacma_fusca
Lithobius_sp.,Allaiulus_nitidus_{xl}
Geophilus_ribauti,Allaiulus_nitidus_{xl}
Strigamia_acuminata,Allaiulus_nitidus_{xl}
Lithobius_lapidicola,Allaiulus_nitidus_{xl}
