consumer,resource,NA,NA,NA,NA
Zooplankton,NA,NA,0.001,marine,3
Oligochaeta,NA,NA,2e-4,marine,2
Hediste_diversicolor,species,NA,0.0645,marine,2
Gammarus_oceanicus,species,NA,0.1238,marine,3
Polydora_sp.,genus,NA,2e-4,marine,3
Mytilus_sp.,genus,NA,2.4841,marine,3
