consumer,resource,NA,NA,NA,NA
Zooplankton,NA,NA,0.001,marine,3
Hediste_diversicolor,species,NA,0.178,marine,2
Gammarus_oceanicus,species,NA,0.1718,marine,3
Mytilus_sp.,genus,NA,1.3954,marine,3
Hediste_diversicolor,species,NA,0.178,marine,3
Zooplankton,NA,NA,0.001,marine,3
Gammarus_oceanicus,species,NA,0.1718,marine,3
Hediste_diversicolor,species,NA,0.178,marine,2
