consumer,resource
Acroperla_trivacuata,Austroclima_jollyae
Acroperla_trivacuata,Austrosimulium_australense
Acroperla_trivacuata,Eukiefidrella
Acroperla_trivacuata,Pirara
Acroperla_trivacuata,Polypedellum
Amelotopsis_perscitus,Terrestrial_invertebrates
Amelotopsis_perscitus,Deleatidium_spp.
Aoteapsyche_spp.,Terrestrial_invertebrates
Aoteapsyche_spp.,Austrosimulium_australense
Aoteapsyche_spp.,Unknown_orthoclad
Aoteapsyche_spp.,Pirara
Aoteapsyche_spp.,Naonella
Aoteapsyche_spp.,Hydora_nitida_(adult)
Aoteapsyche_sp.,Olinga_feredayi
Archichauliodes_diversus,Terrestrial_invertebrates
Archichauliodes_diversus,Aoteapsyche_spp.
Archichauliodes_diversus,Austrosimulium_australense
Archichauliodes_diversus,Larsia_II
Archichauliodes_diversus,Cricotopus_II
Archichauliodes_diversus,Maoridiamesea
Archichauliodes_diversus,Eukiefidrella
Archichauliodes_diversus,Pirara
Archichauliodes_diversus,Naonella
Archichauliodes_diversus,Deleatidium_spp.
Archichauliodes_diversus,Hydora_nitida_(adult)
Archichauliodes_diversus,Olinga_feredayi
Archichauliodes_diversus,Oxyethira_albiceps
Archichauliodes_diversus,Philorheithrus_agilis
Archichauliodes_diversus,Pycnocentrodes_spp.
Archichauliodes_diversus,Zealandoperla_sp.
Unknown_orthoclad,Oligochaeta_type_II
Tanytarsini_II,Austrosimulium_australense
Larsia_I,Eukiefidrella
Pirara,Terrestrial_invertebrates
Pirara,Austrosimulium_australense
Tanypodini,Austrosimulium_australense
Tanypodini,Pirara
Tanypodini,Naonella
Coloburiscus_humeralis,Eukiefidrella
Costachorema_xanthoptera,Austrosimulium_australense
Costachorema_xanthoptera,Baraeoptera_roria
Costachorema_xanthoptera,Eukiefidrella
Costachorema_xanthoptera,Pirara
Costachorema_xanthoptera,Naonella
Costachorema_xanthoptera,Eriopterini_sp.
Costachorema_xanthoptera,Olinga_feredayi
Deleatidium_spp.,Austrosimulium_australense
Deleatidium_spp.,Pirara
Helicopsyche_albescens,Pirara
Hydrobiosis_parumbripennis,Austrosimulium_australense
Hydrobiosis_parumbripennis,Maoridiamesea
Hydrobiosis_parumbripennis,Eukiefidrella
Hydrobiosis_parumbripennis,Pirara
Hydrobiosis_parumbripennis,Naonella
Hydrobiosis_parumbripennis,Nesameletus_ornatus
Hydrobiosis_parumbripennis,Oxyethira_albiceps
Hydrobiosis_type_'Black_Pronotum',Eukiefidrella
Philorheithrus_agilis,Eukiefidrella
Philorheithrus_agilis,Pirara
Psilochorema_bidens,Terrestrial_invertebrates
Psilochorema_bidens,Austrosimulium_australense
Psilochorema_bidens,Eukiefidrella
Psilochorema_bidens,Deleatidium_spp.
Pycnocentrodes_spp.,Eukiefidrella
Stenoperla_prasinia,Terrestrial_invertebrates
Stenoperla_prasinia,Deleatidium_spp.
Zealandoperla_sp.,Austroclima_jollyae
Zealandoperla_sp.,Austrosimulium_australense
Zealandoperla_sp.,Eukiefidrella
Zealandoperla_sp.,Pirara
Zealandoperla_sp.,Polypedellum
Galaxiidae_anomalus,Terrestrial_invertebrates
Galaxiidae_anomalus,Aphrophila_noevaezelandiae
Galaxiidae_anomalus,Austrosimulium_australense
Galaxiidae_anomalus,Cricotopus_II
Galaxiidae_anomalus,Maoridiamesea
Galaxiidae_anomalus,Eukiefidrella
Galaxiidae_anomalus,Naonella
Galaxiidae_anomalus,Podonomus
Galaxiidae_anomalus,Costachorema_xanthoptera
Galaxiidae_anomalus,Deleatidium_spp.
Galaxiidae_anomalus,Hydora_nitida_(adult)
Galaxiidae_anomalus,Hydrobiosis_parumbripennis
Galaxiidae_anomalus,Oxyethira_albiceps
Galaxiidae_anomalus,Stenoperla_prasinia
Galaxiidae_anomalus,Zealandoperla_sp.
Galaxiidae_new_sp.,Terrestrial_invertebrates
Galaxiidae_new_sp.,Aoteapsyche_spp.
Galaxiidae_new_sp.,Aphrophila_noevaezelandiae
Galaxiidae_new_sp.,Archicauliodes_diversus
Galaxiidae_new_sp.,Austrosimulium_australense
Galaxiidae_new_sp.,Cricotopus_II
Galaxiidae_new_sp.,Maoridiamesea
Galaxiidae_new_sp.,Eukiefidrella
Galaxiidae_new_sp.,Pirara
Galaxiidae_new_sp.,Naonella
Galaxiidae_new_sp.,Tanytarsini
Galaxiidae_new_sp.,Costachorema_xanthoptera
Galaxiidae_new_sp.,Deleatidium_spp.
Galaxiidae_new_sp.,Hydrobiosis_parumbripennis
Galaxiidae_new_sp.,Oxyethira_albiceps
Galaxiidae_new_sp.,Psilachorema_bidens
Galaxiidae_new_sp.,Pycnocentrodes_spp.
Galaxiidae_new_sp.,Zealandoperla_sp.
