consumer,resource
fish_fry,fish_eggs
Tropocyclops_prasinus,copepod_nauplii
Mesocyclops_edax,copepod_nauplii
Tropocyclops_prasinus,Diaptomus_minutus
Tropocyclops_prasinus,Mesocyclops_edax
Mesocyclops_edax,Diaptomus_minutus
Salvelinus_fontinalis,Salvelinus_fontinalis
Mesocyclops_edax,Mesocyclops_edax
Tropocyclops_prasinus,Tropocyclops_prasinus
Tropocyclops_prasinus,Diaptomus_sicilis
Mesocyclops_edax,Tropocyclops_prasinus
Tropocyclops_prasinus,Alona_rectangula
Mesocyclops_edax,Diaptomus_sicilis
Tropocyclops_prasinus,Acroperus_harpae
Mesocyclops_edax,Alona_rectangula
Mesocyclops_edax,Acroperus_harpae
Tropocyclops_prasinus,Chydorus_sphaericus
Tropocyclops_prasinus,Bosmina_longirostris
Mesocyclops_edax,Chydorus_sphaericus
Tropocyclops_prasinus,Trichocerca_multicrinis
Mesocyclops_edax,Bosmina_longirostris
Tropocyclops_prasinus,Polyarthra_major
Mesocyclops_edax,Trichocerca_multicrinis
fish_fry,copepod_nauplii
Salvelinus_fontinalis,Notemigonus_crysoleucas
Mesocyclops_edax,Polyarthra_major
Tropocyclops_prasinus,Kelicottia_longispina
Mesocyclops_edax,Kelicottia_longispina
Tropocyclops_prasinus,Keratella_taurocephala
Tropocyclops_prasinus,Keratella_testudo
Mesocyclops_edax,Keratella_taurocephala
Mesocyclops_edax,Keratella_testudo
fish_fry,Diaptomus_minutus
fish_fry,Mesocyclops_edax
fish_fry,Sida_crystallina
fish_fry,Tropocyclops_prasinus
fish_fry,Diaptomus_sicilis
fish_fry,Alona_rectangula
fish_fry,Acroperus_harpae
fish_fry,Chydorus_sphaericus
fish_fry,Bosmina_longirostris
fish_fry,Trichocerca_multicrinis
fish_fry,Polyarthra_major
Salvelinus_fontinalis,fish_fry
fish_fry,Kelicottia_longispina
fish_fry,Keratella_taurocephala
fish_fry,Keratella_testudo
Notemigonus_crysoleucas,copepod_nauplii
Notemigonus_crysoleucas,Diaptomus_minutus
Notemigonus_crysoleucas,Mesocyclops_edax
Notemigonus_crysoleucas,Sida_crystallina
Notemigonus_crysoleucas,Tropocyclops_prasinus
Notemigonus_crysoleucas,Diaptomus_sicilis
Notemigonus_crysoleucas,Alona_rectangula
Notemigonus_crysoleucas,Acroperus_harpae
Notemigonus_crysoleucas,Chydorus_sphaericus
Notemigonus_crysoleucas,Bosmina_longirostris
Notemigonus_crysoleucas,Trichocerca_multicrinis
Notemigonus_crysoleucas,Polyarthra_major
Notemigonus_crysoleucas,Kelicottia_longispina
Notemigonus_crysoleucas,Keratella_taurocephala
Notemigonus_crysoleucas,Keratella_testudo
