consumer,resource,NA,NA,NA,NA
Polychaeta,class,NA,0.2898,marine,2
Alitta_virens,species,NA,0.5158,marine,2
Zooplankton,NA,NA,0.001,marine,3
Oligochaeta,NA,NA,2e-4,marine,2
Hediste_diversicolor,species,NA,0.1038,marine,2
Gammarus_oceanicus,species,NA,0.1616,marine,2
Gammarus_oceanicus,species,NA,0.1616,marine,3
Nematoda,NA,NA,0.01,marine,2
Polychaeta,class,NA,0.2898,marine,3
Hediste_diversicolor,species,NA,0.1038,marine,3
Oligochaeta,NA,NA,2e-4,marine,3
Mytilus_sp.,genus,NA,1.3427,marine,3
