consumer,resource
Istigobius_sp.,Sphaeromatidae
Antennablennius_bifilum,Sphaeromatidae
Istiblennius_edentulus,Sphaeromatidae
Sphaeromatidae,Zooplankton
Chthamalus_dentatus,Zooplankton
Zooplankton,Zooplankton
Ostracoda,Zooplankton
Isaurus_tuberculatus,Zooplankton
Bryozoa,Zooplankton
Holothuria_cinerascens,Zooplankton
Musculus_sp.,Zooplankton
Polychaeta,Zooplankton
Oligochaeta,Zooplankton
Septifer_bilocularis,Zooplankton
Ophiurida,Zooplankton
Istigobius_sp.,Zooplankton
Diplosoma_modestum,Zooplankton
Pinnidae,Zooplankton
Dendropoma_tholia,Zooplankton
Metopograpsus_messor,Zooplankton
Aplidium_lubricum,Zooplankton
Thalessa_savignyi,Chthamalus_dentatus
Orthoprotella_mayeri,Hymeniacidon_sp.
Diodora_sp.,Hymeniacidon_sp.
Orthoprotella_mayeri,Haliclona_sp.
Diodora_sp.,Haliclona_sp.
Thalessa_savignyi,Polychaeta
Istigobius_sp.,Polychaeta
Polychaeta,Polychaeta
Orthoprotella_mayeri,Polychaeta
Conus_tinianus,Polychaeta
Oligochaeta,Oligochaeta
Anemonia_natalensis,Musculus_sp.
Thalessa_savignyi,Musculus_sp.
Anemonia_natalensis,Septifer_bilocularis
Thalessa_savignyi,Septifer_bilocularis
Anemonia_natalensis,Orthoprotella_mayeri
Orthoprotella_mayeri,Orthoprotella_mayeri
Istigobius_sp.,Orthoprotella_mayeri
