consumer,resource,NA,NA,NA,NA
Zooplankton,NA,NA,0.001,marine,3
Hediste_diversicolor,species,NA,0.0377,marine,2
Mytilus_sp.,genus,NA,3.3383,marine,3
Hediste_diversicolor,species,NA,0.0377,marine,3
Zooplankton,NA,NA,0.001,marine,3
Balanus_crenatus,species,NA,0.0755,marine,3
Gammarus_oceanicus,species,NA,0.1431,marine,3
Hediste_diversicolor,species,NA,0.0377,marine,2
