consumer,resource
Aoteapsyche_sp.,Terrestrial_invertebrates
Aoteapsyche_sp.,Pirara
Aoteapsyche_sp.,Deleatidium_spp.
Aoteapsyche_sp.,Hydrobiosid_sp.
Maoridiamesea,Deleatidium_spp.
Costachorema_xanthoptera,Terrestrial_invertebrates
Costachorema_xanthoptera,Austrosimulium_australense
Costachorema_xanthoptera,Pirara
Costachorema_xanthoptera,Naonella
Costachorema_xanthoptera,Deleatidium_spp.
Costachorema_xanthoptera,Oligochaeta_type_II
Hydrobiosis_parumbripennis,Terrestrial_invertebrates
Hydrobiosis_parumbripennis,Cricotopus_II
Hydrobiosis_parumbripennis,Maoridiamesea
Hydrobiosis_parumbripennis,Eukiefidrella
Hydrobiosis_parumbripennis,Pirara
Hydrobiosis_parumbripennis,Polypedellum
Hydrobiosis_parumbripennis,Deleatidium_spp.
Hydrobiosis_parumbripennis,Hydrobiosella_sp.
Hydrobiosis_parumbripennis,Megaleptoperla_diminuta
Hydrobiosis_parumbripennis,Oniscogaster_sp.
Hydrobiosis_parumbripennis,Orchymontia_sp.
Hydrobiosis_parumbripennis,Psilachorema_bidens
Hydrobiosis_parumbripennis,Stenoperla_prasinia
Paranephrops_zealandicus,Deleatidium_spp.
Paranephrops_zealandicus,Paranephrops_zealandicus
Polyplectropus_puerilis,Terrestrial_invertebrates
Polyplectropus_puerilis,Cricotopus_II
Polyplectropus_puerilis,Maoridiamesea
Polyplectropus_puerilis,Eukiefidrella
Polyplectropus_puerilis,Pirara
Polyplectropus_puerilis,Polypedellum
Polyplectropus_puerilis,Deleatidium_spp.
Polyplectropus_puerilis,Megaleptoperla_diminuta
Polyplectropus_puerilis,Oniscogaster_sp.
Polyplectropus_puerilis,Orchymontia_sp.
Polyplectropus_puerilis,Psilachorema_bidens
Polyplectropus_puerilis,Stenoperla_prasinia
Psilochorema_bidens,Terrestrial_invertebrates
Psilochorema_bidens,Austrosimulium_australense
Psilochorema_bidens,Pirara
Psilochorema_bidens,Naonella
Psilochorema_bidens,Deleatidium_spp.
Psilochorema_bidens,Oligochaeta_type_II
Psilochorema_bidens,Pycnocentria_sp.
Pycnocentria_sp.,Terrestrial_invertebrates
Zealolessica_cheira,Terrestrial_invertebrates
Salmo_trutta,Terrestrial_invertebrates
Salmo_trutta,Aphrophila_noevaezelandiae
Salmo_trutta,Cricotopus_II
Salmo_trutta,Maoridiamesea
Salmo_trutta,Deleatidium_spp.
Salmo_trutta,Hudsonema_amabilis
Salmo_trutta,Hydrobiosis_parumbripennis
Salmo_trutta,Polyplectropus_puerilis
Salmo_trutta,Stenoperla_prasinia
