consumer,resource
Anemonia_natalensis,Sphaeromatidae
Thalamita_crenata,Sphaeromatidae
Sphaeromatidae,Zooplankton
Zooplankton,Zooplankton
Actinothoe_sp.,Zooplankton
Insecta,Zooplankton
Bryozoa,Zooplankton
Pyramidellidae,Zooplankton
Perna_perna,Zooplankton
Modiolula_sp.,Zooplankton
Musculus_sp.,Zooplankton
Polychaeta,Zooplankton
Pinnidae,Zooplankton
Turtonia_sp.,Zooplankton
Ophiurida,Zooplankton
Menaethius_monoceros,Zooplankton
Metopograpsus_messor,Zooplankton
Triphoridae,Sycon_sp.
Diodora_sp.,Sycon_sp.
Insecta,Insecta
Triphoridae,Iotrochota_purpurea
Diodora_sp.,Iotrochota_purpurea
Triphoridae,Tedania_anhelans
Diodora_sp.,Tedania_anhelans
Epitoniidae,Anemonia_natalensis
Epitoniidae,Actinothoe_sp.
Anemonia_natalensis,Polychaeta
Polychaeta,Polychaeta
Thalamita_crenata,Polychaeta
Mancinella_alouina,Polychaeta
Mancinella_alouina,Diodora_sp.
Anemonia_natalensis,Perna_perna
Thalamita_crenata,Perna_perna
Mancinella_alouina,Perna_perna
Anemonia_natalensis,Modiolula_sp.
Mancinella_alouina,Modiolula_sp.
Anemonia_natalensis,Musculus_sp.
Thalamita_crenata,Musculus_sp.
Mancinella_alouina,Musculus_sp.
Anemonia_natalensis,Pinnidae
Anemonia_natalensis,Turtonia_sp.
Thalamita_crenata,Turtonia_sp.
Anemonia_natalensis,Janiridae
Nemertea,Janiridae
Thalamita_crenata,Janiridae
Anemonia_natalensis,Menaethius_monoceros
Anemonia_natalensis,Metopograpsus_messor
Thalamita_crenata,Metopograpsus_messor
Anemonia_natalensis,Thalamita_crenata
Thalamita_crenata,Thalamita_crenata
