consumer,resource,NA,NA,NA,NA
Polychaeta,class,NA,2e-4,marine,2
Zooplankton,NA,NA,0.001,marine,3
Oligochaeta,NA,NA,4e-4,marine,2
Littorina_obtusata,species,NA,0.2952,marine,2
Littorina_saxatilis,species,NA,0.0673,marine,2
Testudinalia_testudinalis,species,NA,0.3073,marine,2
Gammarus_oceanicus,species,NA,0.1219,marine,3
Hediste_diversicolor,species,NA,0.0169,marine,2
Mytilus_sp.,genus,NA,2.6321,marine,3
Sertulariidae,family,NA,0.0158,marine,3
Aulactinia_stella,species,NA,0.8157,marine,2
