consumer,resource
Aulostomus_maculatus,Acanthurus_chirugus
Sargocentron_vexillarium,Acanthurus_chirugus
Cephalopholis_fulva,Acanthurus_chirugus
Aulostomus_maculatus,Acanthurus_coeruleus
Sargocentron_vexillarium,Acanthurus_coeruleus
Cephalopholis_fulva,Acanthurus_coeruleus
Negaprion_brevirostris,Aetobatus_narinari
Cephalopholis_fulva,Aulostomus_maculatus
Tylosurus_acus_acus,Carangoides_bartholomaei
Synodus_intermedius,Carangoides_bartholomaei
Tylosurus_acus_acus,Carangoides_latus
Synodus_intermedius,Carangoides_latus
Tylosurus_acus_acus,Carangoides_ruber
Synodus_intermedius,Carangoides_ruber
Lutjanus_synagris,Chilomycterus_antennatus
Carcharhinus_limbatus,Dasyatis_americana
Negaprion_brevirostris,Dasyatis_americana
Lutjanus_analis,Diodon_holocanthus
Lutjanus_synagris,Diodon_holocanthus
Lutjanus_analis,Diodon_hysterix
Lutjanus_synagris,Diodon_hysterix
Carcharhinus_falciformis,Epinephelus_itajara
Mycteroperca_venenosa,Epinephelus_itajara
Mycteroperca_venenosa,Epinephelus_striatus
Lutjanus_analis,Fistularia_tabacaria
Epinephelus_guttatus,Gymnothorax_vicinus
Lutjanus_apodus,Haemulon_album
Cephalopholis_cruentata,Haemulon_album
Synodus_intermedius,Haemulon_album
Antennarius_multiocellatus,Haemulon_carbonarium
Cephalopholis_cruentata,Haemulon_carbonarium
Cephalopholis_cruentata,Haemulon_macrostomum
Synodus_intermedius,Haemulon_macrostomum
Cephalopholis_cruentata,Haemulon_parrai
Synodus_intermedius,Haemulon_parrai
Cephalopholis_cruentata,Haemulon_plumieri
Synodus_intermedius,Haemulon_plumieri
Cephalopholis_cruentata,Haemulon_sciurus
Synodus_intermedius,Haemulon_sciurus
Malacanthus_plumieri,Halichoeres_radiatus
Scorpaenodes_caribbaeus,Holacanthus_tricolor
Scomberomorus_regalis,Lachnolaimus_maximus
Scomberomorus_cavalla,Lutjanus_cyanopterus
Epinephelus_striatus,Lutjanus_cyanopterus
Gymnothorax_moringa,Lutjanus_griseus
Mycteroperca_venenosa,Mycteroperca_bonaci
Mycteroperca_venenosa,Mycteroperca_tigris
Carcharhinus_perezi,Negaprion_brevirostris
Carangoides_ruber,Scarus_coelestinus
Lutjanus_apodus,Scarus_coelestinus
Gymnothorax_vicinus,Scarus_coelestinus
Cephalopholis_fulva,Scarus_coelestinus
Epinephelus_guttatus,Scarus_coelestinus
Carangoides_ruber,Scarus_guacamaia
Lutjanus_apodus,Scarus_guacamaia
Lutjanus_jocu,Scarus_guacamaia
Gymnothorax_vicinus,Scarus_guacamaia
Cephalopholis_fulva,Scarus_guacamaia
Epinephelus_guttatus,Scarus_guacamaia
Mycteroperca_tigris,Scarus_guacamaia
Mycteroperca_venenosa,Scarus_guacamaia
Mustelus_canis,Scarus_guacamaia
Cephalopholis_fulva,Scarus_taeniopterus
Carangoides_ruber,Scarus_vetula
Lutjanus_analis,Scarus_vetula
Lutjanus_apodus,Scarus_vetula
Gymnothorax_vicinus,Scarus_vetula
Cephalopholis_fulva,Scarus_vetula
Epinephelus_guttatus,Scarus_vetula
Lutjanus_apodus,Scorpaena_plumieri
Synodus_intermedius,Selar_crumenophthalmus
Tylosurus_acus_acus,Seriola_dumerili
Sphyraena_barracuda,Seriola_dumerili
Synodus_intermedius,Seriola_dumerili
Cephalopholis_fulva,Sparisoma_chrysopterum
Cephalopholis_fulva,Sparisoma_rubripinne
Epinephelus_adscensionis,Sparisoma_rubripinne
Cephalopholis_fulva,Sparisoma_viride
Epinephelus_adscensionis,Sparisoma_viride
Lutjanus_mahagoni,Synodus_foetens
Lutjanus_mahagoni,Synodus_intermedius
Tylosurus_acus_acus,Trachinotus_falcatus
Synodus_intermedius,Trachinotus_falcatus
Tylosurus_acus_acus,Trachinotus_goodei
Synodus_intermedius,Trachinotus_goodei
Sargocentron_vexillarium,Acanthurus_bahianus
Stomatopods,Amphipoda
Phaeoptyx_conklini,Amphipoda
Gnatholepis_thompsoni,Amphipoda
Stomatopods,Asteroids
Echinoids,Asteroids
Stegastes_planifrons,Asteroids
Canthigaster_rostrata,Asteroids
Chitons,Barnacles
Gastropoda,Barnacles
Polychaetes,Bivalvia
Stomatopods,Bivalvia
Hermit_crabs,Bivalvia
Chitons,Bryozoans
Polychaetes,Bryozoans
Pycnogonids,Bryozoans
Holacanthus_ciliaris,Bryozoans
Gastropoda,Crabs
Shrimps,Crabs
Phaeoptyx_maculatus,Crabs
Amblycirrhitus_pinos,Crabs
Labrisomus_guppyi,Crabs
Holocentrus_coruscus,Crabs
Halichoeres_maculipinna,Crabs
Opistognathus_whitehurstii,Crabs
Stegastes_leucostictus,Crabs
Scorpaena_inermis,Crabs
