consumer,resource
fish_fry,fish_eggs
Lepomis_gibbosus,fish_eggs
Tropocyclops_prasinus,copepod_nauplii
Mesocyclops_edax,copepod_nauplii
Cyclops_scutifer,copepod_nauplii
Cyclops_vernalis,copepod_nauplii
Epishura_lacustris,copepod_nauplii
Tropocyclops_prasinus,Colletheca_mutabilis
Tropocyclops_prasinus,Cyclops_scutifer
Tropocyclops_prasinus,Cyclops_vernalis
Mesocyclops_edax,Colletheca_mutabilis
Mesocyclops_edax,Cyclops_scutifer
Mesocyclops_edax,Cyclops_vernalis
Tropocyclops_prasinus,Diaptomus_minutus
Tropocyclops_prasinus,Mesocyclops_edax
Mesocyclops_edax,Diaptomus_minutus
Cyclops_scutifer,Colletheca_mutabilis
Cyclops_vernalis,Colletheca_mutabilis
Cyclops_scutifer,Cyclops_scutifer
Cyclops_vernalis,Cyclops_scutifer
Cyclops_scutifer,Cyclops_vernalis
Cyclops_vernalis,Cyclops_vernalis
Mesocyclops_edax,Mesocyclops_edax
Tropocyclops_prasinus,Tropocyclops_prasinus
Salvelinus_fontinalis,Ictalurus_nebulosus
Mesocyclops_edax,Tropocyclops_prasinus
Tropocyclops_prasinus,Alona_costata
Cyclops_scutifer,Diaptomus_minutus
Cyclops_vernalis,Diaptomus_minutus
Cyclops_scutifer,Mesocyclops_edax
Cyclops_vernalis,Mesocyclops_edax
Mesocyclops_edax,Alona_costata
Cyclops_scutifer,Tropocyclops_prasinus
Cyclops_vernalis,Tropocyclops_prasinus
Tropocyclops_prasinus,Keratella_crassa
Tropocyclops_prasinus,Conochiloides_dossuarius
Epishura_lacustris,Colletheca_mutabilis
Tropocyclops_prasinus,Euchlanis_triquetra
Tropocyclops_prasinus,Bosmina_longirostris
Cyclops_scutifer,Alona_costata
Cyclops_vernalis,Alona_costata
Mesocyclops_edax,Keratella_crassa
Mesocyclops_edax,Conochiloides_dossuarius
Mesocyclops_edax,Euchlanis_triquetra
Tropocyclops_prasinus,Polyarthra_euryptera
Mesocyclops_edax,Bosmina_longirostris
Salvelinus_fontinalis,Catostomus_commersoni
Tropocyclops_prasinus,Polyarthra_major
Salvelinus_fontinalis,Luxilus_cornutus
fish_fry,copepod_nauplii
Mesocyclops_edax,Polyarthra_euryptera
Salvelinus_fontinalis,Notemigonus_crysoleucas
Salvelinus_namaycush,Ictalurus_nebulosus
Mesocyclops_edax,Polyarthra_major
Cyclops_scutifer,Keratella_crassa
Cyclops_vernalis,Keratella_crassa
Cyclops_scutifer,Conochiloides_dossuarius
Cyclops_vernalis,Conochiloides_dossuarius
Cyclops_scutifer,Euchlanis_triquetra
Cyclops_vernalis,Euchlanis_triquetra
Tropocyclops_prasinus,Polyarthra_vulgaris
Cyclops_scutifer,Bosmina_longirostris
Cyclops_vernalis,Bosmina_longirostris
Salvelinus_fontinalis,Lepomis_gibbosus
Mesocyclops_edax,Polyarthra_vulgaris
Cyclops_scutifer,Polyarthra_euryptera
Cyclops_vernalis,Polyarthra_euryptera
Tropocyclops_prasinus,Conochiloides_unicornis
Cyclops_scutifer,Polyarthra_major
Cyclops_vernalis,Polyarthra_major
Tropocyclops_prasinus,Trichocerca_cylindrica
Mesocyclops_edax,Conochiloides_unicornis
Salvelinus_fontinalis,Semotilus_atromaculatus
Salvelinus_fontinalis,Chrosomus_eos
Salvelinus_fontinalis,Pimephales_notatus
Salvelinus_fontinalis,Pimephales_promelas
Mesocyclops_edax,Trichocerca_cylindrica
Cyclops_scutifer,Polyarthra_vulgaris
Cyclops_vernalis,Polyarthra_vulgaris
Salvelinus_namaycush,Catostomus_commersoni
Salvelinus_namaycush,Luxilus_cornutus
Epishura_lacustris,Keratella_crassa
Epishura_lacustris,Conochiloides_dossuarius
Cyclops_scutifer,Conochiloides_unicornis
Cyclops_vernalis,Conochiloides_unicornis
Salvelinus_namaycush,Notemigonus_crysoleucas
Epishura_lacustris,Euchlanis_triquetra
Epishura_lacustris,Bosmina_longirostris
Cyclops_scutifer,Trichocerca_cylindrica
Cyclops_vernalis,Trichocerca_cylindrica
Epishura_lacustris,Polyarthra_euryptera
Salvelinus_namaycush,Lepomis_gibbosus
fish_fry,Epishura_lacustris
Epishura_lacustris,Polyarthra_major
fish_fry,Holopedium_gibberum
Epishura_lacustris,Polyarthra_vulgaris
Salvelinus_namaycush,Semotilus_atromaculatus
Salvelinus_namaycush,Chrosomus_eos
Salvelinus_namaycush,Pimephales_notatus
Salvelinus_namaycush,Pimephales_promelas
Lepomis_gibbosus,fish_fry
Tropocyclops_prasinus,Kelicottia_bostoniensis
Epishura_lacustris,Conochiloides_unicornis
fish_fry,Diaphanosoma_birgei
Epishura_lacustris,Trichocerca_cylindrica
fish_fry,Colletheca_mutabilis
Mesocyclops_edax,Kelicottia_bostoniensis
Tropocyclops_prasinus,Keratella_taurocephala
fish_fry,Cyclops_scutifer
fish_fry,Cyclops_vernalis
Mesocyclops_edax,Keratella_taurocephala
fish_fry,Diaptomus_minutus
Cyclops_scutifer,Kelicottia_bostoniensis
Cyclops_vernalis,Kelicottia_bostoniensis
Chrosomus_eos,copepod_nauplii
Semotilus_atromaculatus,copepod_nauplii
fish_fry,Daphnia_catawba
fish_fry,Mesocyclops_edax
Cyclops_scutifer,Keratella_taurocephala
Cyclops_vernalis,Keratella_taurocephala
fish_fry,Tropocyclops_prasinus
Lepomis_gibbosus,copepod_nauplii
fish_fry,Alona_costata
Salvelinus_fontinalis,fish_fry
Luxilus_cornutus,copepod_nauplii
Epishura_lacustris,Kelicottia_bostoniensis
fish_fry,Keratella_crassa
fish_fry,Conochiloides_dossuarius
fish_fry,Euchlanis_triquetra
fish_fry,Bosmina_longirostris
Epishura_lacustris,Keratella_taurocephala
fish_fry,Polyarthra_euryptera
fish_fry,Polyarthra_major
Chrosomus_eos,Epishura_lacustris
Semotilus_atromaculatus,Epishura_lacustris
fish_fry,Polyarthra_vulgaris
Chrosomus_eos,Holopedium_gibberum
Semotilus_atromaculatus,Holopedium_gibberum
Salvelinus_namaycush,fish_fry
Lepomis_gibbosus,Epishura_lacustris
fish_fry,Conochiloides_unicornis
Chrosomus_eos,Diaphanosoma_birgei
fish_fry,Trichocerca_cylindrica
Semotilus_atromaculatus,Diaphanosoma_birgei
Lepomis_gibbosus,Holopedium_gibberum
Chrosomus_eos,Colletheca_mutabilis
Semotilus_atromaculatus,Colletheca_mutabilis
Luxilus_cornutus,Epishura_lacustris
Chrosomus_eos,Cyclops_scutifer
Chrosomus_eos,Cyclops_vernalis
Semotilus_atromaculatus,Cyclops_scutifer
Semotilus_atromaculatus,Cyclops_vernalis
Lepomis_gibbosus,Diaphanosoma_birgei
Luxilus_cornutus,Holopedium_gibberum
Lepomis_gibbosus,Colletheca_mutabilis
Chrosomus_eos,Diaptomus_minutus
Semotilus_atromaculatus,Diaptomus_minutus
Lepomis_gibbosus,Cyclops_scutifer
Lepomis_gibbosus,Cyclops_vernalis
Chrosomus_eos,Daphnia_catawba
Chrosomus_eos,Mesocyclops_edax
Luxilus_cornutus,Diaphanosoma_birgei
Semotilus_atromaculatus,Daphnia_catawba
Semotilus_atromaculatus,Mesocyclops_edax
Luxilus_cornutus,Colletheca_mutabilis
Lepomis_gibbosus,Diaptomus_minutus
Chrosomus_eos,Tropocyclops_prasinus
Semotilus_atromaculatus,Tropocyclops_prasinus
Luxilus_cornutus,Cyclops_scutifer
Luxilus_cornutus,Cyclops_vernalis
Lepomis_gibbosus,Daphnia_catawba
Lepomis_gibbosus,Mesocyclops_edax
Chrosomus_eos,Alona_costata
Semotilus_atromaculatus,Alona_costata
Luxilus_cornutus,Diaptomus_minutus
Lepomis_gibbosus,Tropocyclops_prasinus
fish_fry,Kelicottia_bostoniensis
Luxilus_cornutus,Daphnia_catawba
Luxilus_cornutus,Mesocyclops_edax
Lepomis_gibbosus,Alona_costata
Chrosomus_eos,Keratella_crassa
Chrosomus_eos,Conochiloides_dossuarius
Semotilus_atromaculatus,Keratella_crassa
Semotilus_atromaculatus,Conochiloides_dossuarius
Chrosomus_eos,Euchlanis_triquetra
Luxilus_cornutus,Tropocyclops_prasinus
Chrosomus_eos,Bosmina_longirostris
Semotilus_atromaculatus,Euchlanis_triquetra
fish_fry,Keratella_taurocephala
Semotilus_atromaculatus,Bosmina_longirostris
Chrosomus_eos,Polyarthra_euryptera
Luxilus_cornutus,Alona_costata
Semotilus_atromaculatus,Polyarthra_euryptera
Lepomis_gibbosus,Keratella_crassa
Lepomis_gibbosus,Conochiloides_dossuarius
Chrosomus_eos,Polyarthra_major
Lepomis_gibbosus,Euchlanis_triquetra
Semotilus_atromaculatus,Polyarthra_major
Lepomis_gibbosus,Bosmina_longirostris
Lepomis_gibbosus,Polyarthra_euryptera
Chrosomus_eos,Polyarthra_vulgaris
Semotilus_atromaculatus,Polyarthra_vulgaris
Luxilus_cornutus,Keratella_crassa
Luxilus_cornutus,Conochiloides_dossuarius
Lepomis_gibbosus,Polyarthra_major
Luxilus_cornutus,Euchlanis_triquetra
Luxilus_cornutus,Bosmina_longirostris
Chrosomus_eos,Conochiloides_unicornis
Semotilus_atromaculatus,Conochiloides_unicornis
Luxilus_cornutus,Polyarthra_euryptera
Chrosomus_eos,Trichocerca_cylindrica
Lepomis_gibbosus,Polyarthra_vulgaris
Semotilus_atromaculatus,Trichocerca_cylindrica
Luxilus_cornutus,Polyarthra_major
Lepomis_gibbosus,Conochiloides_unicornis
Luxilus_cornutus,Polyarthra_vulgaris
Lepomis_gibbosus,Trichocerca_cylindrica
Luxilus_cornutus,Conochiloides_unicornis
Luxilus_cornutus,Trichocerca_cylindrica
Chrosomus_eos,Kelicottia_bostoniensis
Semotilus_atromaculatus,Kelicottia_bostoniensis
Chrosomus_eos,Keratella_taurocephala
