consumer,resource,NA,NA,NA,NA
Zooplankton,NA,NA,0.001,marine,3
Littorina_obtusata,species,NA,0.1908,marine,2
Testudinalia_testudinalis,species,NA,0.7196,marine,2
Mytilus_sp.,genus,NA,2.1108,marine,2
Cancer_irroratus,species,NA,78.54,marine,2
Mytilus_sp.,genus,NA,2.1108,marine,3
Zooplankton,NA,NA,0.001,marine,3
Gammarus_oceanicus,species,NA,0.1623,marine,3
Cancer_irroratus,species,NA,78.54,marine,2
