consumer,resource,NA,NA,NA,NA
Terrestrial_invertebrates,NA,NA,NA,streams,3
Pirara,genus,larvae,2.10765e-4,streams,3
Deleatidium_spp.,genus,larvae,2.57237e-4,streams,2
Hydrobiosid_sp.,genus,larvae,3.2e-5,streams,2
Terrestrial_invertebrates,NA,NA,NA,streams,2
Austrosimulium_australense,species,larvae,7.81e-5,streams,2
Pirara,genus,larvae,2.10765e-4,streams,2
Naonella,genus,larvae,3.2796e-4,streams,2
Oligochaeta_type_II,class,adults,1.67e-5,streams,2
Cricotopus_II,genus,larvae,8.64e-5,streams,2
Maoridiamesea,genus,larvae,3.56324e-4,streams,2
Eukiefidrella,genus,larvae,1.02555e-4,streams,2
Polypedellum,genus,larvae,2.03218e-4,streams,2
Hydrobiosella_sp.,genus,larvae,3.2e-5,streams,2
Megaleptoperla_diminuta,species,larvae,1.57332e-4,streams,2
Oniscogaster_sp.,genus,larvae,3.33806e-4,streams,2
Orchymontia_sp.,genus,adults,6.4333e-4,streams,2
Psilachorema_bidens,species,larvae,3.6886e-4,streams,2
Stenoperla_prasinia,species,larvae,1.04e-5,streams,2
Paranephrops_zealandicus,species,adults,0.283774487,streams,2
Cricotopus_II,genus,larvae,8.64e-5,streams,3
Maoridiamesea,genus,larvae,3.56324e-4,streams,3
Eukiefidrella,genus,larvae,1.02555e-4,streams,3
Polypedellum,genus,larvae,2.03218e-4,streams,3
Orchymontia_sp.,genus,adults,6.4333e-4,streams,3
Pycnocentria_sp.,genus,larvae,6.01e-5,streams,2
Aphrophila_noevaezelandiae,species,larvae,3.14039e-4,streams,3
Hudsonema_amabilis,species,larvae,9.06294e-4,streams,2
Hydrobiosis_parumbripennis,species,larvae,0.001241536,streams,2
Polyplectropus_puerilis,species,larvae,2.98478e-4,streams,3
Aoteapsyche_sp.,genus,larvae,9.84333e-4,streams,3
Aoteapsyche_sp.,genus,larvae,9.84333e-4,streams,2
Maoridiamesea,genus,larvae,3.56324e-4,streams,2
Costachorema_xanthoptera,species,larvae,5.26e-5,streams,2
Hydrobiosis_parumbripennis,species,larvae,0.001241536,streams,2
Paranephrops_zealandicus,species,adults,0.283774487,streams,2
Polyplectropus_puerilis,species,larvae,2.98478e-4,streams,3
Polyplectropus_puerilis,species,larvae,2.98478e-4,streams,2
Psilochorema_bidens,species,larvae,3.6886e-4,streams,2
Pycnocentria_sp.,genus,larvae,6.01e-5,streams,2
Zealolessica_cheira,species,larvae,1.69987e-4,streams,2
Salmo_trutta,species,adults,150,streams,3
Salmo_trutta,species,adults,150,streams,2
