consumer,resource
fish_fry,fish_eggs
Tropocyclops_prasinus,copepod_nauplii
Mesocyclops_edax,copepod_nauplii
Epishura_lacustris,copepod_nauplii
Tropocyclops_prasinus,Diaptomus_minutus
Tropocyclops_prasinus,Diaptomus_leptopus
Tropocyclops_prasinus,Mesocyclops_edax
Mesocyclops_edax,Diaptomus_minutus
Mesocyclops_edax,Diaptomus_leptopus
Salvelinus_fontinalis,Salvelinus_fontinalis
Mesocyclops_edax,Mesocyclops_edax
Tropocyclops_prasinus,Tropocyclops_prasinus
Mesocyclops_edax,Tropocyclops_prasinus
Tropocyclops_prasinus,Keratella_crassa
Salvelinus_fontinalis,Catostomus_commersoni
Tropocyclops_prasinus,Bosmina_longirostris
Mesocyclops_edax,Keratella_crassa
Mesocyclops_edax,Bosmina_longirostris
Salvelinus_fontinalis,Semotilus_atromaculatus
fish_fry,copepod_nauplii
Epishura_lacustris,Keratella_crassa
Epishura_lacustris,Bosmina_longirostris
fish_fry,Epishura_lacustris
fish_fry,Holopedium_gibberum
Tropocyclops_prasinus,Kelicottia_longispina
fish_fry,Diaphanosoma_birgei
Mesocyclops_edax,Kelicottia_longispina
Tropocyclops_prasinus,Keratella_taurocephala
Mesocyclops_edax,Keratella_taurocephala
fish_fry,Diaptomus_minutus
fish_fry,Diaptomus_leptopus
fish_fry,Daphnia_catawba
fish_fry,Mesocyclops_edax
fish_fry,Tropocyclops_prasinus
Epishura_lacustris,Kelicottia_longispina
fish_fry,Keratella_crassa
fish_fry,Bosmina_longirostris
Epishura_lacustris,Keratella_taurocephala
Salvelinus_fontinalis,fish_fry
Semotilus_atromaculatus,copepod_nauplii
Semotilus_atromaculatus,Epishura_lacustris
fish_fry,Kelicottia_longispina
Semotilus_atromaculatus,Holopedium_gibberum
fish_fry,Keratella_taurocephala
Semotilus_atromaculatus,Diaphanosoma_birgei
Semotilus_atromaculatus,Diaptomus_minutus
Semotilus_atromaculatus,Diaptomus_leptopus
Semotilus_atromaculatus,Daphnia_catawba
Semotilus_atromaculatus,Mesocyclops_edax
Semotilus_atromaculatus,Tropocyclops_prasinus
Semotilus_atromaculatus,Keratella_crassa
Semotilus_atromaculatus,Bosmina_longirostris
Semotilus_atromaculatus,Kelicottia_longispina
Semotilus_atromaculatus,Keratella_taurocephala
