consumer,resource,NA,NA,NA,NA
Zooplankton,NA,NA,0.001,marine,3
Jaera_(Jaera)_albifrons,species,NA,0.0026,marine,3
Nematoda,NA,NA,0.01,marine,2
Mytilus_sp.,genus,NA,2.5684,marine,3
Zooplankton,NA,NA,0.001,marine,3
Aulactinia_stella,species,NA,0.3521,marine,3
Balanus_crenatus,species,NA,0.0762,marine,3
Gammarus_oceanicus,species,NA,0.2098,marine,3
Nematoda,NA,NA,0.01,marine,2
