consumer,resource,NA,NA,NA,NA
Deleatidium_spp.,genus,larvae,1.52662e-4,streams,2
Terrestial_invertebrates,NA,NA,NA,streams,3
Terrestial_invertebrates,NA,NA,NA,streams,2
Austrosimulium_australense,species,larvae,3.69e-5,streams,2
Unknown_orthoclad,NA,larvae,2.39203e-4,streams,2
Cricotopus_II,genus,larvae,1.78718e-4,streams,2
Eukiefidrella,genus,larvae,7.89e-5,streams,2
Pirara,genus,larvae,1.45472e-4,streams,2
Oligochaete_Type_II,class,adults,1.04e-5,streams,2
Pycnocentria_sp.,genus,larvae,4.59e-5,streams,2
Psilochorema_bidens,species,larvae,1.08069e-4,streams,2
Hydora_nitida_(larva),species,larvae,6.77418e-4,streams,2
Stenoperla_prasinia,species,larvae,1.86e-5,streams,2
Eukiefidrella,genus,larvae,7.89e-5,streams,3
Pirara,genus,larvae,1.45472e-4,streams,3
Pycnocentrodes_evecta,species,larvae,4.55e-5,streams,2
Amphipoda_spp.,genus,adults,1.59455e-4,streams,3
Aoteapsyche_sp.,genus,larvae,2.22e-5,streams,2
Aphrophila_noevaezelandiae,species,larvae,2.66498e-4,streams,3
ArchichaulioidesÊdiversus,species,larvae,4.44e-5,streams,2
Austroclima_jollyae,species,larvae,1.52662e-4,streams,2
Austrosimulium_australense,species,larvae,3.69e-5,streams,3
Cricotopus_II,genus,larvae,1.78718e-4,streams,3
Naonella,genus,larvae,2.85925e-4,streams,3
Coloburiscus_humeralis,species,larvae,0.001398177,streams,2
Costachorema_xanthoptera,species,larvae,1.09504e-4,streams,2
Hydrobiosid_sp.,genus,larvae,2.32e-5,streams,2
Hydrobiosis_parumbripennis,species,larvae,3.95e-5,streams,2
Megaleptoperla_diminuta,species,larvae,1.21665e-4,streams,2
Nesameletus_ornatus,species,larvae,2.49e-5,streams,2
Oxyethira_albiceps,species,larvae,3.67e-5,streams,2
Polyplectropus_puerilis,species,larvae,1.9717e-4,streams,3
Potamopyrgus_antipodarum,species,adults,9.83159e-4,streams,2
Scirtid_sp._(Broad_type),genus,adults,3.02e-4,streams,3
Zealandoperla_sp.,genus,larvae,1.86e-5,streams,2
Acroperla_sp.,genus,larvae,1.86e-5,streams,2
Aoteapsyche_sp.,genus,larvae,2.22e-5,streams,3
Archichauliodes_diversus,species,larvae,4.44e-5,streams,2
Olinga_feredayii,species,larvae,2.82e-5,streams,2
Philorheithrus_agilis,species,larvae,6.32e-5,streams,2
Tiphobiosis_sp.,genus,larvae,2.03031e-4,streams,3
Tiphobiosis_sp.,genus,larvae,2.03031e-4,streams,2
Galaxias_sp.,genus,adults,25,streams,3
Galaxias_sp.,genus,adults,25,streams,2
