consumer,resource
Lagopus_spec.,arthropods
passerines,arthropods
shorebirds,arthropods
Mustela_erminea,lemmings
Mustela_erminea,Microtus_oeconomus
Vulpes_lagopus,lemmings
Vulpes_lagopus,Microtus_oeconomus
Vulpes_lagopus,Lagopus_spec.
Vulpes_vulpes,lemmings
Vulpes_vulpes,Microtus_oeconomus
Vulpes_vulpes,passerines
Vulpes_vulpes,shorebirds
Gulo_gulo,lemmings
Gulo_gulo,Microtus_oeconomus
Gulo_gulo,Rangifer_tarandus
Ursus_horribilis,Rangifer_tarandus
Ursus_horribilis,Ovibos_moschatus
Stercocarius_spec.,lemmings
Stercocarius_spec.,Microtus_oeconomus
Stercocarius_spec.,arthropods
Stercocarius_spec.,passerines
Bubo_scandiacus,Mustela_erminea
Bubo_scandiacus,lemmings
Bubo_scandiacus,Microtus_oeconomus
Buteo_lagopus,lemmings
Buteo_lagopus,Microtus_oeconomus
Buteo_lagopus,Lagopus_spec.
Buteo_lagopus,passerines
Falco_spec.,lemmings
Falco_spec.,Microtus_oeconomus
Falco_spec.,Lagopus_spec.
