consumer,resource
fish_fry,fish_eggs
Perca_flavescens,fish_eggs
Tropocyclops_prasinus,Leptodora_kindtii
Mesocyclops_edax,Leptodora_kindtii
Tropocyclops_prasinus,copepod_nauplii
Cyclops_vernalis,Leptodora_kindtii
Mesocyclops_edax,copepod_nauplii
Cyclops_vernalis,copepod_nauplii
Salvelinus_fontinalis_small,Salvelinus_fontinalis_large
Salvelinus_fontinalis_small,Salvelinus_fontinalis_small
Epishura_lacustris,copepod_nauplii
Tropocyclops_prasinus,Colletheca_mutabilis
Tropocyclops_prasinus,Cyclops_vernalis
Salvelinus_fontinalis_small,Catostomus_commersoni
Mesocyclops_edax,Colletheca_mutabilis
Mesocyclops_edax,Cyclops_vernalis
Tropocyclops_prasinus,Diaptomus_minutus
Tropocyclops_prasinus,Mesocyclops_edax
Mesocyclops_edax,Diaptomus_minutus
Cyclops_vernalis,Colletheca_mutabilis
Salvelinus_fontinalis_small,Ictalurus_nebulosus
Salvelinus_fontinalis_large,Salvelinus_fontinalis_large
Salvelinus_fontinalis_large,Salvelinus_fontinalis_small
Cyclops_vernalis,Cyclops_vernalis
Mesocyclops_edax,Mesocyclops_edax
Tropocyclops_prasinus,Tropocyclops_prasinus
Salvelinus_fontinalis_small,Perca_flavescens
Mesocyclops_edax,Tropocyclops_prasinus
Cyclops_vernalis,Diaptomus_minutus
Cyclops_vernalis,Mesocyclops_edax
Tropocyclops_prasinus,Chydorus_sphaericus
Cyclops_vernalis,Tropocyclops_prasinus
fish_fry,Leptodora_kindtii
Tropocyclops_prasinus,Keratella_crassa
Epishura_lacustris,Colletheca_mutabilis
Tropocyclops_prasinus,Bosmina_longirostris
Mesocyclops_edax,Chydorus_sphaericus
Mesocyclops_edax,Keratella_crassa
Salvelinus_fontinalis_small,Notemigonus_crysoleucas
Mesocyclops_edax,Bosmina_longirostris
Salvelinus_fontinalis_small,Luxilus_cornutus
Tropocyclops_prasinus,Gastropus_stylifer
fish_fry,copepod_nauplii
Salvelinus_fontinalis_large,Catostomus_commersoni
Cyclops_vernalis,Chydorus_sphaericus
Mesocyclops_edax,Gastropus_stylifer
Cyclops_vernalis,Keratella_crassa
Tropocyclops_prasinus,Polyarthra_vulgaris
Cyclops_vernalis,Bosmina_longirostris
Salvelinus_fontinalis_small,Fundulus_diaphanus
Salvelinus_fontinalis_small,Pimephales_notatus
Mesocyclops_edax,Polyarthra_vulgaris
Tropocyclops_prasinus,Conochiloides_unicornis
Cyclops_vernalis,Gastropus_stylifer
Salvelinus_fontinalis_large,Ictalurus_nebulosus
Mesocyclops_edax,Conochiloides_unicornis
Salvelinus_fontinalis_large,Perca_flavescens
Cyclops_vernalis,Polyarthra_vulgaris
Epishura_lacustris,Chydorus_sphaericus
Epishura_lacustris,Keratella_crassa
