consumer,resource,NA,NA,NA,NA
Terrestrial_Invertebrates,NA,NA,NA,streams,3
Austrosimulium_australense,species,larvae,4.41e-5,streams,3
Pirara,genus,larvae,1.9e-5,streams,3
Tanytarsini,family,larvae,2.16e-5,streams,3
Pirara,genus,larvae,1.9e-5,streams,2
Deleatidium_spp.,genus,larvae,1.27413e-4,streams,2
Aoteapsyche_spp.,genus,larvae,1.76673e-4,streams,2
Aphrophila_noevaezelandiae,species,larvae,1.26932e-4,streams,3
Archicauliodes_diversus,species,larvae,0.001735913,streams,2
Austroclima_jollyae,species,larvae,7.15e-5,streams,2
Coloburiscus_humeralis,species,larvae,0.001048857,streams,2
Costachorema_xanthoptera,species,larvae,1.40402e-4,streams,2
Helicopsyche_albescens,species,larvae,6.31e-5,streams,2
Hydora_nitida_(larva),species,larvae,7.18e-5,streams,2
Hydrobiosis_parumbripennis,species,larvae,1.77441e-4,streams,2
Olinga_feredayi,species,larvae,1.56e-5,streams,2
Podaena_sp._(larva),genus,larvae,7.18e-5,streams,2
Potamopyrgus_antipodarum,species,adults,5.02766e-4,streams,2
Psilachorema_bidens,species,larvae,5.76976e-4,streams,2
Pycnocentria_spp.,genus,larvae,1.08702e-4,streams,2
Pycnocentrodes_spp.,genus,larvae,4.97e-5,streams,2
Aoteapsyche_spp.,genus,larvae,1.76673e-4,streams,3
Aphrophila_noevaezelandiae,species,larvae,1.26932e-4,streams,3
Archichauliodes_diversus,species,larvae,0.001735913,streams,2
Salmo_trutta,species,adults,319.28,streams,3
Salmo_trutta,species,adults,319.28,streams,2
