consumer,resource
fish_fry,fish_eggs
Lepomis_gibbosus,fish_eggs
Perca_flavescens,fish_eggs
Ambloplites_rupestris,fish_eggs
Tropocyclops_prasinus,Leptodora_kindtii
Eucyclops_agilis,Leptodora_kindtii
Mesocyclops_edax,Leptodora_kindtii
Tropocyclops_prasinus,copepod_nauplii
Eucyclops_agilis,copepod_nauplii
Mesocyclops_edax,copepod_nauplii
Epishura_lacustris,copepod_nauplii
Tropocyclops_prasinus,Colletheca_mutabilis
Eucyclops_agilis,Colletheca_mutabilis
Mesocyclops_edax,Colletheca_mutabilis
Tropocyclops_prasinus,Diaptomus_minutus
Tropocyclops_prasinus,Daphnia_ambigua
Tropocyclops_prasinus,Daphnia_parvula
Tropocyclops_prasinus,Eucyclops_agilis
Tropocyclops_prasinus,Mesocyclops_edax
Eucyclops_agilis,Diaptomus_minutus
Mesocyclops_edax,Diaptomus_minutus
Eucyclops_agilis,Daphnia_ambigua
Mesocyclops_edax,Daphnia_ambigua
Eucyclops_agilis,Daphnia_parvula
Mesocyclops_edax,Daphnia_parvula
Eucyclops_agilis,Eucyclops_agilis
Mesocyclops_edax,Eucyclops_agilis
Eucyclops_agilis,Mesocyclops_edax
Mesocyclops_edax,Mesocyclops_edax
Tropocyclops_prasinus,Tropocyclops_prasinus
Tropocyclops_prasinus,Ceriodaphnia_quadrangula
Tropocyclops_prasinus,Diaptomus_sicilis
Eucyclops_agilis,Tropocyclops_prasinus
Mesocyclops_edax,Tropocyclops_prasinus
Tropocyclops_prasinus,Trichotria_tetractis
Eucyclops_agilis,Ceriodaphnia_quadrangula
Mesocyclops_edax,Ceriodaphnia_quadrangula
Eucyclops_agilis,Diaptomus_sicilis
Mesocyclops_edax,Diaptomus_sicilis
Eucyclops_agilis,Trichotria_tetractis
Mesocyclops_edax,Trichotria_tetractis
fish_fry,Leptodora_kindtii
Tropocyclops_prasinus,Keratella_crassa
Tropocyclops_prasinus,Conochiloides_dossuarius
Epishura_lacustris,Colletheca_mutabilis
Tropocyclops_prasinus,Bosmina_longirostris
Eucyclops_agilis,Keratella_crassa
Mesocyclops_edax,Keratella_crassa
Eucyclops_agilis,Conochiloides_dossuarius
Mesocyclops_edax,Conochiloides_dossuarius
Tropocyclops_prasinus,Polyarthra_euryptera
Eucyclops_agilis,Bosmina_longirostris
Mesocyclops_edax,Bosmina_longirostris
Tropocyclops_prasinus,Gastropus_stylifer
fish_fry,copepod_nauplii
Eucyclops_agilis,Polyarthra_euryptera
Mesocyclops_edax,Polyarthra_euryptera
Eucyclops_agilis,Gastropus_stylifer
Mesocyclops_edax,Gastropus_stylifer
Epishura_lacustris,Daphnia_ambigua
Epishura_lacustris,Daphnia_parvula
Epishura_lacustris,Ceriodaphnia_quadrangula
Tropocyclops_prasinus,Conochiloides_unicornis
Epishura_lacustris,Trichotria_tetractis
Eucyclops_agilis,Conochiloides_unicornis
Mesocyclops_edax,Conochiloides_unicornis
Tropocyclops_prasinus,Polyarthra_remata
Eucyclops_agilis,Polyarthra_remata
Mesocyclops_edax,Polyarthra_remata
Epishura_lacustris,Keratella_crassa
Epishura_lacustris,Conochiloides_dossuarius
Epishura_lacustris,Bosmina_longirostris
Epishura_lacustris,Polyarthra_euryptera
fish_fry,Epishura_lacustris
Epishura_lacustris,Gastropus_stylifer
fish_fry,Holopedium_gibberum
Epishura_lacustris,Conochiloides_unicornis
fish_fry,Diaphanosoma_birgei
fish_fry,Colletheca_mutabilis
Epishura_lacustris,Polyarthra_remata
Tropocyclops_prasinus,Keratella_cochlearis
Tropocyclops_prasinus,Keratella_serrulata
Tropocyclops_prasinus,Keratella_taurocephala
Eucyclops_agilis,Keratella_cochlearis
Mesocyclops_edax,Keratella_cochlearis
Eucyclops_agilis,Keratella_serrulata
Mesocyclops_edax,Keratella_serrulata
Eucyclops_agilis,Keratella_taurocephala
Mesocyclops_edax,Keratella_taurocephala
fish_fry,Diaptomus_minutus
Lepomis_gibbosus,fish_fry
fish_fry,Daphnia_ambigua
fish_fry,Daphnia_parvula
fish_fry,Eucyclops_agilis
fish_fry,Mesocyclops_edax
fish_fry,Asplanchna_sp.
fish_fry,Tropocyclops_prasinus
fish_fry,Ceriodaphnia_quadrangula
fish_fry,Diaptomus_sicilis
Perca_flavescens,fish_fry
fish_fry,Trichotria_tetractis
Lepomis_gibbosus,Leptodora_kindtii
Ambloplites_rupestris,fish_fry
fish_fry,Keratella_crassa
fish_fry,Conochiloides_dossuarius
Luxilus_cornutus,Leptodora_kindtii
Lepomis_gibbosus,copepod_nauplii
fish_fry,Bosmina_longirostris
Semotilus_atromaculatus,Leptodora_kindtii
Perca_flavescens,Leptodora_kindtii
Epishura_lacustris,Keratella_cochlearis
Epishura_lacustris,Keratella_serrulata
Epishura_lacustris,Keratella_taurocephala
fish_fry,Polyarthra_euryptera
fish_fry,Gastropus_stylifer
Ambloplites_rupestris,Leptodora_kindtii
Luxilus_cornutus,copepod_nauplii
Semotilus_atromaculatus,copepod_nauplii
Perca_flavescens,copepod_nauplii
fish_fry,Conochiloides_unicornis
Ambloplites_rupestris,copepod_nauplii
fish_fry,Polyarthra_remata
Lepomis_gibbosus,Epishura_lacustris
Lepomis_gibbosus,Holopedium_gibberum
Luxilus_cornutus,Epishura_lacustris
Semotilus_atromaculatus,Epishura_lacustris
Perca_flavescens,Epishura_lacustris
Lepomis_gibbosus,Diaphanosoma_birgei
Lepomis_gibbosus,Colletheca_mutabilis
Luxilus_cornutus,Holopedium_gibberum
Semotilus_atromaculatus,Holopedium_gibberum
Perca_flavescens,Holopedium_gibberum
Ambloplites_rupestris,Epishura_lacustris
Luxilus_cornutus,Diaphanosoma_birgei
Semotilus_atromaculatus,Diaphanosoma_birgei
Luxilus_cornutus,Colletheca_mutabilis
Lepomis_gibbosus,Diaptomus_minutus
Perca_flavescens,Diaphanosoma_birgei
Ambloplites_rupestris,Holopedium_gibberum
Semotilus_atromaculatus,Colletheca_mutabilis
fish_fry,Keratella_cochlearis
fish_fry,Keratella_serrulata
fish_fry,Keratella_taurocephala
Perca_flavescens,Colletheca_mutabilis
Lepomis_gibbosus,Daphnia_ambigua
Lepomis_gibbosus,Daphnia_parvula
Lepomis_gibbosus,Eucyclops_agilis
Lepomis_gibbosus,Mesocyclops_edax
Ambloplites_rupestris,Diaphanosoma_birgei
Lepomis_gibbosus,Asplanchna_sp.
Lepomis_gibbosus,Tropocyclops_prasinus
Luxilus_cornutus,Diaptomus_minutus
Ambloplites_rupestris,Colletheca_mutabilis
Lepomis_gibbosus,Ceriodaphnia_quadrangula
Lepomis_gibbosus,Diaptomus_sicilis
Semotilus_atromaculatus,Diaptomus_minutus
Perca_flavescens,Diaptomus_minutus
Luxilus_cornutus,Daphnia_ambigua
Luxilus_cornutus,Daphnia_parvula
Luxilus_cornutus,Eucyclops_agilis
Luxilus_cornutus,Mesocyclops_edax
Lepomis_gibbosus,Trichotria_tetractis
Semotilus_atromaculatus,Daphnia_ambigua
Semotilus_atromaculatus,Daphnia_parvula
Semotilus_atromaculatus,Eucyclops_agilis
Semotilus_atromaculatus,Mesocyclops_edax
Perca_flavescens,Daphnia_ambigua
Perca_flavescens,Daphnia_parvula
Perca_flavescens,Eucyclops_agilis
Perca_flavescens,Mesocyclops_edax
Luxilus_cornutus,Asplanchna_sp.
Luxilus_cornutus,Tropocyclops_prasinus
Semotilus_atromaculatus,Asplanchna_sp.
Ambloplites_rupestris,Diaptomus_minutus
Luxilus_cornutus,Ceriodaphnia_quadrangula
Luxilus_cornutus,Diaptomus_sicilis
Semotilus_atromaculatus,Tropocyclops_prasinus
Perca_flavescens,Asplanchna_sp.
Perca_flavescens,Tropocyclops_prasinus
Semotilus_atromaculatus,Ceriodaphnia_quadrangula
Semotilus_atromaculatus,Diaptomus_sicilis
Luxilus_cornutus,Trichotria_tetractis
Perca_flavescens,Ceriodaphnia_quadrangula
Perca_flavescens,Diaptomus_sicilis
Lepomis_gibbosus,Keratella_crassa
Ambloplites_rupestris,Daphnia_ambigua
Ambloplites_rupestris,Daphnia_parvula
Ambloplites_rupestris,Eucyclops_agilis
Ambloplites_rupestris,Mesocyclops_edax
Lepomis_gibbosus,Conochiloides_dossuarius
Semotilus_atromaculatus,Trichotria_tetractis
Lepomis_gibbosus,Bosmina_longirostris
Perca_flavescens,Trichotria_tetractis
Ambloplites_rupestris,Asplanchna_sp.
Ambloplites_rupestris,Tropocyclops_prasinus
Lepomis_gibbosus,Polyarthra_euryptera
Ambloplites_rupestris,Ceriodaphnia_quadrangula
Ambloplites_rupestris,Diaptomus_sicilis
Lepomis_gibbosus,Gastropus_stylifer
Luxilus_cornutus,Keratella_crassa
Luxilus_cornutus,Conochiloides_dossuarius
Ambloplites_rupestris,Trichotria_tetractis
Semotilus_atromaculatus,Keratella_crassa
Luxilus_cornutus,Bosmina_longirostris
Semotilus_atromaculatus,Conochiloides_dossuarius
Perca_flavescens,Keratella_crassa
Perca_flavescens,Conochiloides_dossuarius
Semotilus_atromaculatus,Bosmina_longirostris
Perca_flavescens,Bosmina_longirostris
Luxilus_cornutus,Polyarthra_euryptera
Semotilus_atromaculatus,Polyarthra_euryptera
Luxilus_cornutus,Gastropus_stylifer
Perca_flavescens,Polyarthra_euryptera
Ambloplites_rupestris,Keratella_crassa
Ambloplites_rupestris,Conochiloides_dossuarius
Semotilus_atromaculatus,Gastropus_stylifer
Lepomis_gibbosus,Conochiloides_unicornis
Perca_flavescens,Gastropus_stylifer
Ambloplites_rupestris,Bosmina_longirostris
Ambloplites_rupestris,Polyarthra_euryptera
Lepomis_gibbosus,Polyarthra_remata
Ambloplites_rupestris,Gastropus_stylifer
Luxilus_cornutus,Conochiloides_unicornis
Semotilus_atromaculatus,Conochiloides_unicornis
