consumer,resource
fish_fry,fish_eggs
Lepomis_gibbosus,fish_eggs
Perca_flavescens,fish_eggs
Coregonus_clupeaformis,fish_eggs
Tropocyclops_prasinus,Leptodora_kindtii
Mesocyclops_edax,Leptodora_kindtii
Tropocyclops_prasinus,copepod_nauplii
Cyclops_vernalis,Leptodora_kindtii
Mesocyclops_edax,copepod_nauplii
Cyclops_vernalis,copepod_nauplii
Micropterus_salmoides,Coregonus_clupeaformis
Micropterus_salmoides,Salvelinus_namaycush
Micropterus_salmoides,Prosopium_cylindraceum
Micropterus_salmoides,Catostomus_commersoni
Epishura_lacustris,copepod_nauplii
Micropterus_dolomieui,Coregonus_clupeaformis
Micropterus_dolomieui,Salvelinus_namaycush
Micropterus_salmoides,Coregonus_artedii
Micropterus_salmoides,Semotilus_corporalis
Micropterus_dolomieui,Prosopium_cylindraceum
Micropterus_salmoides,Ictalurus_nebulosus
Micropterus_dolomieui,Catostomus_commersoni
Tropocyclops_prasinus,Colletheca_mutabilis
Micropterus_salmoides,Micropterus_dolomieui
Tropocyclops_prasinus,Cyclops_vernalis
Mesocyclops_edax,Colletheca_mutabilis
Mesocyclops_edax,Cyclops_vernalis
Tropocyclops_prasinus,Diaptomus_minutus
Tropocyclops_prasinus,Synchaeta_sp.
Micropterus_dolomieui,Coregonus_artedii
Tropocyclops_prasinus,Mesocyclops_edax
Micropterus_salmoides,Perca_flavescens
Mesocyclops_edax,Diaptomus_minutus
Cyclops_vernalis,Colletheca_mutabilis
Mesocyclops_edax,Synchaeta_sp.
Micropterus_dolomieui,Semotilus_corporalis
Salvelinus_namaycush,Coregonus_clupeaformis
Micropterus_dolomieui,Ictalurus_nebulosus
Micropterus_salmoides,Lepomis_gibbosus
Salvelinus_namaycush,Salvelinus_namaycush
Cyclops_vernalis,Cyclops_vernalis
Mesocyclops_edax,Mesocyclops_edax
Tropocyclops_prasinus,Tropocyclops_prasinus
Micropterus_salmoides,Micropterus_salmoides
Micropterus_dolomieui,Micropterus_dolomieui
Salvelinus_namaycush,Prosopium_cylindraceum
Mesocyclops_edax,Tropocyclops_prasinus
Salvelinus_namaycush,Catostomus_commersoni
Micropterus_salmoides,Notemigonus_crysoleucas
Cyclops_vernalis,Diaptomus_minutus
Cyclops_vernalis,Synchaeta_sp.
Cyclops_vernalis,Mesocyclops_edax
Micropterus_dolomieui,Perca_flavescens
Cyclops_vernalis,Tropocyclops_prasinus
fish_fry,Leptodora_kindtii
Tropocyclops_prasinus,Conochiloides_dossuarius
Epishura_lacustris,Colletheca_mutabilis
Micropterus_dolomieui,Lepomis_gibbosus
Micropterus_dolomieui,Micropterus_salmoides
Tropocyclops_prasinus,Bosmina_longirostris
Salvelinus_namaycush,Coregonus_artedii
Mesocyclops_edax,Conochiloides_dossuarius
Salvelinus_namaycush,Semotilus_corporalis
Tropocyclops_prasinus,Polyarthra_euryptera
Salvelinus_namaycush,Ictalurus_nebulosus
Mesocyclops_edax,Bosmina_longirostris
Micropterus_dolomieui,Notemigonus_crysoleucas
Salvelinus_namaycush,Micropterus_dolomieui
Tropocyclops_prasinus,Gastropus_stylifer
Tropocyclops_prasinus,Polyarthra_major
fish_fry,copepod_nauplii
Epishura_lacustris,Synchaeta_sp.
Mesocyclops_edax,Polyarthra_euryptera
Tropocyclops_prasinus,Trichocerca_pusilla
Micropterus_salmoides,Osmerus_mordax
Mesocyclops_edax,Gastropus_stylifer
Mesocyclops_edax,Polyarthra_major
Cyclops_vernalis,Conochiloides_dossuarius
Mesocyclops_edax,Trichocerca_pusilla
Cyclops_vernalis,Bosmina_longirostris
Cyclops_vernalis,Polyarthra_euryptera
Tropocyclops_prasinus,Ascomorpha_ecaudis
Tropocyclops_prasinus,Conochiloides_unicornis
Salvelinus_namaycush,Perca_flavescens
Cyclops_vernalis,Gastropus_stylifer
Cyclops_vernalis,Polyarthra_major
Tropocyclops_prasinus,Trichocerca_cylindrica
Salvelinus_namaycush,Lepomis_gibbosus
Cyclops_vernalis,Trichocerca_pusilla
Mesocyclops_edax,Ascomorpha_ecaudis
Mesocyclops_edax,Conochiloides_unicornis
Salvelinus_namaycush,Micropterus_salmoides
Mesocyclops_edax,Trichocerca_cylindrica
Micropterus_dolomieui,Osmerus_mordax
Salvelinus_namaycush,Notemigonus_crysoleucas
Epishura_lacustris,Conochiloides_dossuarius
Cyclops_vernalis,Ascomorpha_ecaudis
Cyclops_vernalis,Conochiloides_unicornis
Epishura_lacustris,Bosmina_longirostris
Cyclops_vernalis,Trichocerca_cylindrica
Epishura_lacustris,Polyarthra_euryptera
fish_fry,Epishura_lacustris
Epishura_lacustris,Gastropus_stylifer
Epishura_lacustris,Polyarthra_major
Epishura_lacustris,Trichocerca_pusilla
fish_fry,Holopedium_gibberum
Osmerus_mordax,fish_fry
Tropocyclops_prasinus,Kelicottia_longispina
Salvelinus_namaycush,Osmerus_mordax
Epishura_lacustris,Ascomorpha_ecaudis
Epishura_lacustris,Conochiloides_unicornis
fish_fry,Diaphanosoma_birgei
Epishura_lacustris,Trichocerca_cylindrica
fish_fry,Colletheca_mutabilis
Mesocyclops_edax,Kelicottia_longispina
Tropocyclops_prasinus,Keratella_cochlearis
Tropocyclops_prasinus,Keratella_taurocephala
fish_fry,Cyclops_vernalis
Mesocyclops_edax,Keratella_cochlearis
Mesocyclops_edax,Keratella_taurocephala
fish_fry,Diaptomus_minutus
Cyclops_vernalis,Kelicottia_longispina
fish_fry,Synchaeta_sp.
fish_fry,Daphnia_catawba
fish_fry,Daphnia_galeata
fish_fry,Daphnia_longiremis
fish_fry,Mesocyclops_edax
fish_fry,Asplanchna_sp.
Cyclops_vernalis,Keratella_cochlearis
Cyclops_vernalis,Keratella_taurocephala
fish_fry,Tropocyclops_prasinus
Micropterus_salmoides,fish_fry
Lepomis_gibbosus,fish_fry
Perca_flavescens,fish_fry
Epishura_lacustris,Kelicottia_longispina
fish_fry,Conochiloides_dossuarius
fish_fry,Bosmina_longirostris
Lepomis_gibbosus,Leptodora_kindtii
Micropterus_dolomieui,fish_fry
Epishura_lacustris,Keratella_cochlearis
Epishura_lacustris,Keratella_taurocephala
Perca_flavescens,Leptodora_kindtii
fish_fry,Polyarthra_euryptera
Semotilus_corporalis,fish_fry
fish_fry,Gastropus_stylifer
fish_fry,Polyarthra_major
Coregonus_artedii,fish_fry
fish_fry,Trichocerca_pusilla
Lepomis_gibbosus,copepod_nauplii
Perca_flavescens,copepod_nauplii
fish_fry,Ascomorpha_ecaudis
fish_fry,Conochiloides_unicornis
Semotilus_corporalis,Leptodora_kindtii
fish_fry,Trichocerca_cylindrica
Salvelinus_namaycush,fish_fry
Coregonus_clupeaformis,fish_fry
Semotilus_corporalis,copepod_nauplii
Lepomis_gibbosus,Epishura_lacustris
Perca_flavescens,Epishura_lacustris
Lepomis_gibbosus,Holopedium_gibberum
fish_fry,Kelicottia_longispina
Perca_flavescens,Holopedium_gibberum
Lepomis_gibbosus,Diaphanosoma_birgei
Lepomis_gibbosus,Colletheca_mutabilis
fish_fry,Keratella_cochlearis
fish_fry,Keratella_taurocephala
Perca_flavescens,Diaphanosoma_birgei
Perca_flavescens,Colletheca_mutabilis
Semotilus_corporalis,Epishura_lacustris
Lepomis_gibbosus,Cyclops_vernalis
Perca_flavescens,Cyclops_vernalis
Lepomis_gibbosus,Diaptomus_minutus
Lepomis_gibbosus,Synchaeta_sp.
Semotilus_corporalis,Holopedium_gibberum
Perca_flavescens,Diaptomus_minutus
Perca_flavescens,Synchaeta_sp.
Lepomis_gibbosus,Daphnia_catawba
Lepomis_gibbosus,Daphnia_galeata
Lepomis_gibbosus,Daphnia_longiremis
Lepomis_gibbosus,Mesocyclops_edax
Semotilus_corporalis,Diaphanosoma_birgei
Perca_flavescens,Daphnia_catawba
Perca_flavescens,Daphnia_galeata
Perca_flavescens,Daphnia_longiremis
Perca_flavescens,Mesocyclops_edax
Lepomis_gibbosus,Asplanchna_sp.
Lepomis_gibbosus,Tropocyclops_prasinus
Semotilus_corporalis,Colletheca_mutabilis
Perca_flavescens,Asplanchna_sp.
Perca_flavescens,Tropocyclops_prasinus
Semotilus_corporalis,Cyclops_vernalis
Semotilus_corporalis,Diaptomus_minutus
Semotilus_corporalis,Synchaeta_sp.
Semotilus_corporalis,Daphnia_catawba
Semotilus_corporalis,Daphnia_galeata
Semotilus_corporalis,Daphnia_longiremis
Semotilus_corporalis,Mesocyclops_edax
Lepomis_gibbosus,Conochiloides_dossuarius
Lepomis_gibbosus,Bosmina_longirostris
Semotilus_corporalis,Asplanchna_sp.
Perca_flavescens,Conochiloides_dossuarius
Semotilus_corporalis,Tropocyclops_prasinus
Perca_flavescens,Bosmina_longirostris
Lepomis_gibbosus,Polyarthra_euryptera
Lepomis_gibbosus,Gastropus_stylifer
Lepomis_gibbosus,Polyarthra_major
Perca_flavescens,Polyarthra_euryptera
Lepomis_gibbosus,Trichocerca_pusilla
Perca_flavescens,Gastropus_stylifer
Perca_flavescens,Polyarthra_major
Perca_flavescens,Trichocerca_pusilla
Semotilus_corporalis,Conochiloides_dossuarius
Lepomis_gibbosus,Ascomorpha_ecaudis
Lepomis_gibbosus,Conochiloides_unicornis
Semotilus_corporalis,Bosmina_longirostris
Lepomis_gibbosus,Trichocerca_cylindrica
Perca_flavescens,Ascomorpha_ecaudis
Perca_flavescens,Conochiloides_unicornis
Semotilus_corporalis,Polyarthra_euryptera
Perca_flavescens,Trichocerca_cylindrica
Semotilus_corporalis,Gastropus_stylifer
Semotilus_corporalis,Polyarthra_major
Semotilus_corporalis,Trichocerca_pusilla
Semotilus_corporalis,Ascomorpha_ecaudis
Semotilus_corporalis,Conochiloides_unicornis
Semotilus_corporalis,Trichocerca_cylindrica
