consumer,resource
Aoteapsyche_sp.,Terrestrial_invertebrates
Aoteapsyche_sp.,Cricotopus_II
Aoteapsyche_sp.,Eukiefidrella
Aoteapsyche_sp.,Naonella
Aoteapsyche_sp.,Deleatidium_spp.
Aoteapsyche_sp.,Zealandoperla_sp.
Archichauliodes_diversus,Terrestrial_invertebrates
Archicaulioides_diversus,Meiofauna
Archichauliodes_diversus,Eukiefidrella
Archichauliodes_diversus,Deleatidium_spp.
Austraclima_jollyae,Meiofauna
Austroclima_jollyae,Eukiefidrella
Austraclima_jollyae,Olinga_feredayi
Tanytarsini_II,Hydrobiosid_spp.
Larsia_I,Eukiefidrella
Larsia_I,Pirara
Tanypodini,Eukiefidrella
Costachorema_xanthoptera,Meiofauna
Costachorema_xanthoptera,Eukiefidrella
Hydrobiosella_sp.,Terrestrial_invertebrates
Hydrobiosella_sp.,Cricotopus_II
Hydrobiosella_sp.,Eukiefidrella
Hydrobiosella_sp.,Naonella
Hydrobiosella_sp.,Deleatidium_spp.
Hydrobiosella_sp.,Zealandoperla_sp.
Hydrobiosid_spp.,Oligochaeta_type_II
Psilochorema_bidens,Terrestrial_invertebrates
Psilachorema_bidens,Meiofauna
Psilochorema_bidens,Aoteapsyche_sp.
Psilochorema_bidens,Eukiefidrella
Psilochorema_bidens,Naonella
Psilochorema_bidens,Podonomus
Psilochorema_bidens,Deleatidium_spp.
Psilochorema_bidens,Oligochaeta_type_II
Zealandoperla/Acroperla_sp.,Meiofauna
Salmo_trutta,Terrestrial_invertebrates
Salmo_trutta,Aoteapsyche_sp.
Salmo_trutta,Aphrophila_noevaezelandiae
Salmo_trutta,Austrosimulium_australense
Salmo_trutta,Unknown_orthoclad
Salmo_trutta,Cricotopus_II
Salmo_trutta,Maoridiamesea
Salmo_trutta,Eukiefidrella
Salmo_trutta,Pirara
Salmo_trutta,Naonella
Salmo_trutta,Tanytarsini_I
Salmo_trutta,Deleatidium_spp.
Salmo_trutta,Hydraena_orchymontia
Salmo_trutta,Hydrobiosella_sp.
Salmo_trutta,Hydrobiosid_spp.
Salmo_trutta,Oxyethira_albiceps
Salmo_trutta,Paroxyethira_eatoni/hintoni
Salmo_trutta,Psilachorema_bidens
Salmo_trutta,Scirtid_spp._adult
Salmo_trutta,Zealandoperla_sp.
Salmo_trutta,Zealandoperla/Acroperla_sp.
Salmo_trutta,Zealolessica_cheira
