consumer,resource,NA,NA,NA,NA
Shrimps,NA,adults,12,marine,3
Spiny_Lobsters,NA,adults,58.7,marine,2
Sponges,NA,adults,184,marine,2
Squids,NA,adults,450,marine,3
Stony_corals,NA,adults,36.47,marine,2
Tunicates,NA,adults,90,marine,2
Tunicates,NA,adults,90,marine,3
Abudefduf_saxatilis,species,adults,483,marine,3
Carcharhinus_acronotus,species,adults,90000,marine,3
Carcharhinus_falciformis,species,adults,350000,marine,3
Carcharhinus_leucas,species,adults,350000,marine,3
Carcharhinus_longimanus,species,adults,350000,marine,3
Ginglymostoma_cirratum,species,adults,500000,marine,3
Haemulon_flavolineatum,species,adults,480,marine,3
Holocentrus_ascensionis,species,adults,838,marine,3
Holocentrus_rufus,species,adults,583,marine,3
Lutjanus_jocu,species,adults,13380,marine,3
Monacanthus_ciliatus,species,adults,448,marine,3
Mugil_curema,species,adults,767,marine,3
Mycteroperca_venenosa,species,adults,12270,marine,3
Myripristis_jacobus,species,adults,397,marine,3
Ophioblennius_atlanticus,species,adults,35,marine,3
Pseudupeneus_maculatus,species,adults,393,marine,3
Scartella_cristata,species,adults,27,marine,3
Scomberomorus_cavalla,species,adults,34285,marine,3
Sparisoma_aurofrenatum,species,adults,324,marine,3
Sphyraena_barracuda,species,adults,57800,marine,3
Sphyrna_lewini,species,adults,400853,marine,3
Tylosurus_acus_acus,species,adults,2800,marine,3
Amphipoda,NA,adults,5,marine,2
Chitons,NA,adults,6.3,marine,2
Hermit_crabs,NA,adults,5,marine,2
Alphestes_afer,species,adults,1202,marine,3
Anchoa_hepsetus,species,adults,50,marine,3
Bodianus_rufus,species,adults,1560,marine,3
Cantherhines_pullus,species,adults,220,marine,3
Euthynnus_alletteratus,species,adults,12200,marine,3
Haemulon_chrysargyreum,species,adults,251,marine,3
Harengula_humeralis,species,adults,440,marine,3
Megalops_atlanticus,species,adults,160000,marine,3
Ocyurus_chrysurus,species,adults,3570,marine,3
Scorpaena_brasiliensis,species,adults,1600,marine,3
Synodus_synodus,species,adults,400,marine,3
Tylosurus_crocodilus_crocodilus,species,adults,1400,marine,3
Hermit_crabs,NA,adults,5,marine,3
Scaphopoda,NA,adults,4.3,marine,2
Scaphopoda,NA,adults,4.3,marine,3
Sipunculid_worms,species,adults,12.36,marine,2
Stomatopods,NA,adults,4,marine,2
Stomatopods,NA,adults,4,marine,3
Carcharhinus_limbatus,species,adults,116000,marine,3
Carcharhinus_perezi,species,adults,100000,marine,3
Entomacrodus_nigricans,species,adults,13,marine,3
Gymnothorax_moringa,species,adults,950,marine,3
Haemulon_aurolineatum,species,adults,188,marine,3
Oligoplites_saurus,species,adults,334,marine,3
Scarus_iserti,species,adults,141,marine,3
Sea_Turtles,NA,adults,107500,marine,3
Sparisoma_radians,species,adults,150,marine,3
Aluterus_scripta,species,adults,2941,marine,3
Cantherhines_macrocerus,species,adults,2700,marine,3
Chaetodon_striatus,species,adults,164,marine,3
Epinephelus_guttatus,species,adults,2919,marine,3
Halichoeres_bivittatus,species,adults,230,marine,3
Halichoeres_poeyi,species,adults,150,marine,3
Harengula_clupeola,species,adults,240,marine,3
Lutjanus_analis,species,adults,5511,marine,3
Malacanthus_plumieri,species,adults,1126,marine,3
Paranthias_furcifer,species,adults,1100,marine,3
Stegastes_fuscus,species,adults,168,marine,3
Abudefduf_tauru,species,adults,900,marine,3
Anisotremus_virginicus,species,adults,850,marine,3
Cephalopholis_cruentata,species,adults,691,marine,3
Chaetodon_capistratus,species,adults,120,marine,3
Chaetodon_sedentarius,species,adults,130,marine,3
Labrisomus_nuchipinnis,species,adults,137,marine,3
Lutjanus_mahagoni,species,adults,980,marine,3
Melichthys_niger,species,adults,960,marine,3
Parablennius_marmoreus,species,adults,10,marine,3
Sargocentron_vexillarium,species,adults,181,marine,3
Sphoeroides_spengleri,species,adults,92,marine,3
Sphyrna_tiburo,species,adults,18000,marine,3
Aluterus_schoepfii,species,adults,1892,marine,3
Cephalopholis_fulva,species,adults,540,marine,3
Epinephelus_adscensionis,species,adults,1981,marine,3
Lutjanus_apodus,species,adults,3502,marine,3
Mulloidichthys_martinicus,species,adults,440,marine,3
Mustelus_canis,species,adults,15000,marine,3
Neoniphon_marianus,species,adults,163,marine,3
Ophichthus_ophis,species,adults,2091,marine,3
Opisthonema_oglinum,species,adults,730,marine,3
Acanthostracion_quadricomis,species,adults,3050,marine,3
Gerres_cinereus,species,adults,690,marine,3
Heteroconger_longissimus,species,adults,150,marine,3
Heteropriacanthus_cruentatus,species,adults,700,marine,3
Myrichthys_breviceps,species,adults,640,marine,3
Myrichthys_ocellatus,species,adults,640,marine,3
Rypticus_saponaceus,species,adults,685,marine,3
Scomberomorus_regalis,species,adults,4800,marine,3
Scorpaena_inermis,species,adults,10,marine,3
Thalassoma_bifasciatum,species,adults,97,marine,3
Chromis_cyanea,species,adults,93,marine,3
Diplodus_argenteus_caudimacula,species,adults,600,marine,3
Echidna_catenata,species,adults,600,marine,3
Halichoeres_garnoti,species,adults,132,marine,3
Hemiramphus_balao,species,adults,614,marine,3
Holacanthus_ciliaris,NA,adults,10,marine,3
Jenkinsia_lamprotaenia,species,adults,13,marine,3
Chromis_multilineata,species,adults,339,marine,3
Clepticus_parrae,species,adults,447,marine,3
Equetus_punctatus,species,adults,460,marine,3
Inermia_vittata,species,adults,282,marine,3
Kyphosus_sectarix,species,adults,9139,marine,3
Chaetodipterus_faber,species,adults,9000,marine,3
Stegastes_planifrons,species,adults,68,marine,3
Holocentrus_coruscus,species,adults,57,marine,3
Microspathodon_chrysurus,species,adults,412,marine,3
Anocha_lyolepis,species,adults,8,marine,3
Stegastes_variabillis,species,adults,54,marine,3
Equetus_lanceolatus,species,adults,325,marine,3
Odontoscion_dentex,species,adults,318,marine,3
Stegastes_leucostictus,species,adults,50,marine,3
Isopoda,NA,adults,0.14,marine,3
Canthidermis_sufflamen,species,adults,4783,marine,3
Hemiramphus_brasiliensis,species,adults,298,marine,3
Kyphosus_incisor,species,adults,6122,marine,3
Scorpaena_grandicornis,species,adults,212,marine,3
Pycnogonids,NA,adults,5,marine,2
Tanaids,NA,adults,0.2,marine,3
Calamus_bajonado,species,adults,4500,marine,3
Coryphopterus_glaucofraenum,species,adults,10.5,marine,3
Eucinostomus_argenteus,species,adults,290,marine,3
Lactophrys_bicaudalis,species,adults,5572,marine,3
Pareques_acuminatus,species,adults,280,marine,3
Phaeoptyx_maculatus,species,adults,37,marine,3
Lutjanus_synagris,species,adults,1213,marine,3
Rhizoprionodon_porosus,species,adults,5020,marine,3
Anisotremus_surinamensis,species,adults,4770,marine,3
Xyrichtys_novacula,species,adults,230,marine,3
Hypoatherina_harringtonensis,species,adults,11,marine,3
Microfauna,NA,adults,0.3367,marine,3
Balistes_vetula,species,adults,2586,marine,3
Lactophrys_trigonus,species,adults,3052,marine,3
Platybelone_argalus_argalus,species,adults,150,marine,3
Bothus_lunatus,species,adults,3000,marine,3
Labrisomus_guppyi,species,adults,15.107485,marine,3
Pomacanthus_paru,species,adults,2796,marine,3
Amblycirrhitus_pinos,species,adults,15,marine,3
Hypoplectrus_nigricans,species,adults,90,marine,3
Scorpaenodes_caribbaeus,species,adults,80,marine,3
Strongylura_timucu,species,adults,110,marine,3
Sphyraena_borealis,species,adults,1300,marine,3
Acanthostracion_polygonius,species,adults,2200,marine,3
Halichoeres_maculipinna,species,adults,25,marine,3
Tanaids,NA,adults,0.2,marine,2
Calamus_pennatula,species,adults,1700,marine,3
Priacanthus_arenatus,species,adults,1653,marine,3
Pempheris_schomburki,species,adults,100,marine,3
Calamus_calamus,species,adults,1541,marine,3
Serranus_tigrinus,species,adults,21,marine,3
Dactylopterus_volitans,species,adults,1825,marine,3
Hypoplectrus_chlorurus,species,adults,64,marine,3
Hypoplectrus_puella,species,adults,64,marine,3
Lactophrys_triqueter,species,adults,1755,marine,3
Atherinomorus_stipes,species,adults,16,marine,3
Isopoda,NA,adults,0.14,marine,2
Hypoplectrus_aberrans,species,adults,50,marine,3
Antennarius_multiocellatus,species,adults,70,marine,3
Antennarius_striatus,species,adults,70,marine,3
Pomacanthus_arcuatus,species,adults,1306,marine,3
Opistognathus_maxillosus,species,adults,65,marine,3
Archosargus_rhomboidalis,species,adults,1200,marine,3
Xyrichtys_splendens,species,adults,50,marine,3
Microfauna,NA,adults,0.3367,marine,NA
Ogcocephalus_nasutus,species,adults,641,marine,3
Gnatholepis_thompsoni,species,adults,4.1,marine,3
Gramma_melacara,species,adults,30,marine,3
Opistognathus_aurifrons,species,adults,30,marine,3
Phaeoptyx_conklini,species,adults,3.3,marine,3
Elacatinus_evelynae,species,adults,2.2,marine,3
Gramma_loreto,species,adults,15,marine,3
Bothus_ocellatus,species,adults,180,marine,3
Canthigaster_rostrata,species,adults,82,marine,3
Priapuloids,NA,adults,4.27,marine,2
Sea_Birds,NA,adults,310,marine,3
Centropyge_argi,species,adults,30,marine,3
Opistognathus_whitehurstii,species,adults,15,marine,3
Zooplankton,NA,adults,1e-8,marine,3
Stegastes_planifrons,species,adults,68,marine,2
Canthigaster_rostrata,species,adults,82,marine,2
Holacanthus_ciliaris,NA,adults,10,marine,2
Phaeoptyx_maculatus,species,adults,37,marine,2
Amblycirrhitus_pinos,species,adults,15,marine,2
Labrisomus_guppyi,species,adults,15.107485,marine,2
Holocentrus_coruscus,species,adults,57,marine,2
Halichoeres_maculipinna,species,adults,25,marine,2
Opistognathus_whitehurstii,species,adults,15,marine,2
Stegastes_leucostictus,species,adults,50,marine,2
Scorpaena_inermis,species,adults,10,marine,2
Hypoplectrus_aberrans,species,adults,50,marine,2
Serranus_tigrinus,species,adults,21,marine,2
Parablennius_marmoreus,species,adults,10,marine,2
Coryphopterus_glaucofraenum,species,adults,10.5,marine,2
Phaeoptyx_conklini,species,adults,3.3,marine,2
Stegastes_variabillis,species,adults,54,marine,2
Galeocerdo_cuvier,species,adults,672000,marine,3
Polychaetes,NA,adults,6,marine,3
Atherinomorus_stipes,species,adults,16,marine,2
Antennarius_multiocellatus,species,adults,70,marine,2
Thalassoma_bifasciatum,species,adults,97,marine,2
Scorpaenodes_caribbaeus,species,adults,80,marine,2
Hypoplectrus_chlorurus,species,adults,64,marine,2
Hypoplectrus_nigricans,species,adults,90,marine,2
Hypoplectrus_puella,species,adults,64,marine,2
Sphoeroides_spengleri,species,adults,92,marine,2
Cantherhines_pullus,species,adults,220,marine,2
Labrisomus_nuchipinnis,species,adults,137,marine,2
Neoniphon_marianus,species,adults,163,marine,2
Halichoeres_garnoti,species,adults,132,marine,2
Halichoeres_poeyi,species,adults,150,marine,2
Stegastes_fuscus,species,adults,168,marine,2
Scartella_cristata,species,adults,27,marine,2
Entomacrodus_nigricans,species,adults,13,marine,2
Microspathodon_chrysurus,species,adults,412,marine,2
Bothus_ocellatus,species,adults,180,marine,2
Haemulon_aurolineatum,species,adults,188,marine,2
Sargocentron_vexillarium,species,adults,181,marine,2
Halichoeres_bivittatus,species,adults,230,marine,2
Eucinostomus_argenteus,species,adults,290,marine,2
Haemulon_chrysargyreum,species,adults,251,marine,2
Pareques_acuminatus,species,adults,280,marine,2
Equetus_lanceolatus,species,adults,325,marine,2
Odontoscion_dentex,species,adults,318,marine,2
Xyrichtys_splendens,species,adults,50,marine,2
Chaetodon_capistratus,species,adults,120,marine,2
Scarus_taeniopterus,species,adults,1102,marine,2
Myripristis_jacobus,species,adults,397,marine,2
Pseudupeneus_maculatus,species,adults,393,marine,2
Lutjanus_synagris,species,adults,1213,marine,2
Mulloidichthys_martinicus,species,adults,440,marine,2
Equetus_punctatus,species,adults,460,marine,2
Pomacanthus_arcuatus,species,adults,1306,marine,2
Haemulon_flavolineatum,species,adults,480,marine,2
Chaetodon_striatus,species,adults,164,marine,2
Sparisoma_aurofrenatum,species,adults,324,marine,2
Cephalopholis_fulva,species,adults,540,marine,2
Lactophrys_triqueter,species,adults,1755,marine,2
Balistes_vetula,species,adults,2586,marine,2
Holocentrus_rufus,species,adults,583,marine,2
Echidna_catenata,species,adults,600,marine,2
Myrichthys_breviceps,species,adults,640,marine,2
Myrichthys_ocellatus,species,adults,640,marine,2
Diplodus_argenteus_caudimacula,species,adults,600,marine,2
Opistognathus_maxillosus,species,adults,65,marine,2
Holacanthus_tricolor,species,adults,1988,marine,2
Gerres_cinereus,species,adults,690,marine,2
Rypticus_saponaceus,species,adults,685,marine,2
Ogcocephalus_nasutus,species,adults,641,marine,2
Cephalopholis_cruentata,species,adults,691,marine,2
Acanthostracion_polygonius,species,adults,2200,marine,2
Lactophrys_trigonus,species,adults,3052,marine,2
Heteropriacanthus_cruentatus,species,adults,700,marine,2
Gnatholepis_thompsoni,species,adults,4.1,marine,2
Chaetodon_sedentarius,species,adults,130,marine,2
Sparisoma_viride,species,adults,2430,marine,2
Anisotremus_virginicus,species,adults,850,marine,2
Haemulon_carbonarium,species,adults,861,marine,2
Holocentrus_ascensionis,species,adults,838,marine,2
Cantherhines_macrocerus,species,adults,2700,marine,2
Sparisoma_rubripinne,species,adults,2734,marine,2
Abudefduf_tauru,species,adults,900,marine,2
Aluterus_scripta,species,adults,2941,marine,2
Pomacanthus_paru,species,adults,2796,marine,2
Melichthys_niger,species,adults,960,marine,2
Lutjanus_mahagoni,species,adults,980,marine,2
Pempheris_schomburki,species,adults,100,marine,2
Acanthostracion_quadricomis,species,adults,3050,marine,2
Anisotremus_surinamensis,species,adults,4770,marine,2
Malacanthus_plumieri,species,adults,1126,marine,2
Haemulon_sciurus,species,adults,1185,marine,2
Alphestes_afer,species,adults,1202,marine,2
Archosargus_rhomboidalis,species,adults,1200,marine,2
Haemulon_parrai,species,adults,1265,marine,2
Lactophrys_bicaudalis,species,adults,5572,marine,2
Haemulon_plumieri,species,adults,1360,marine,2
Anocha_lyolepis,species,adults,8,marine,2
Chilomycterus_antennatus,species,adults,1420,marine,2
Lutjanus_griseus,species,adults,1590,marine,2
Xyrichtys_novacula,species,adults,230,marine,2
Bodianus_rufus,species,adults,1560,marine,2
Calamus_calamus,species,adults,1541,marine,2
Abudefduf_saxatilis,species,adults,483,marine,2
Scorpaena_brasiliensis,species,adults,1600,marine,2
Priacanthus_arenatus,species,adults,1653,marine,2
Haemulon_album,species,adults,5300,marine,2
Calamus_pennatula,species,adults,1700,marine,2
Hydrozoans,NA,adults,9.83,marine,3
Haemulon_macrostomum,species,adults,1795,marine,2
Scarus_vetula,species,adults,5558,marine,2
Dactylopterus_volitans,species,adults,1825,marine,2
Hypoatherina_harringtonensis,species,adults,11,marine,2
Epinephelus_adscensionis,species,adults,1981,marine,2
Jenkinsia_lamprotaenia,species,adults,13,marine,2
Halichoeres_radiatus,species,adults,2283,marine,2
Harengula_clupeola,species,adults,240,marine,2
Gramma_loreto,species,adults,15,marine,2
Monacanthus_ciliatus,species,adults,448,marine,2
Scarus_coelestinus,species,adults,8556,marine,2
Inermia_vittata,species,adults,282,marine,2
Octopuses,NA,adults,2800,marine,2
Chaetodipterus_faber,species,adults,9000,marine,2
Epinephelus_guttatus,species,adults,2919,marine,2
Gymnothorax_vicinus,species,adults,3000,marine,2
Carangoides_ruber,species,adults,3160,marine,2
Sea_anemones,NA,adults,18.4,marine,3
Lutjanus_apodus,species,adults,3502,marine,2
Ocyurus_chrysurus,species,adults,3570,marine,2
Sea_Fan,NA,adults,22.47,marine,3
Harengula_humeralis,species,adults,440,marine,2
Scorpaena_plumieri,species,adults,4330,marine,2
Calamus_bajonado,species,adults,4500,marine,2
Canthidermis_sufflamen,species,adults,4783,marine,2
Gramma_melacara,species,adults,30,marine,2
Opistognathus_aurifrons,species,adults,30,marine,2
Acanthurus_chirugus,species,adults,820,marine,2
Lutjanus_analis,species,adults,5511,marine,2
Hemiramphus_balao,species,adults,614,marine,2
Ophioblennius_atlanticus,species,adults,35,marine,2
Stony_corals,NA,adults,36.47,marine,NA
Opisthonema_oglinum,species,adults,730,marine,2
Lachnolaimus_maximus,species,adults,7728,marine,2
Anchoa_hepsetus,species,adults,50,marine,2
Diodon_holocanthus,species,adults,11300,marine,2
Aluterus_schoepfii,species,adults,1892,marine,2
Lutjanus_jocu,species,adults,13380,marine,2
Mustelus_canis,species,adults,15000,marine,2
Chromis_cyanea,species,adults,93,marine,2
Sphyrna_tiburo,species,adults,18000,marine,2
Diodon_hysterix,species,adults,18446,marine,2
Epinephelus_striatus,species,adults,23800,marine,2
Trachinotus_goodei,species,adults,3900,marine,2
Platybelone_argalus_argalus,species,adults,150,marine,2
Heteroconger_longissimus,species,adults,150,marine,2
Sea_Turtles,NA,adults,107500,marine,2
Scomberomorus_cavalla,species,adults,34285,marine,2
Rhizoprionodon_porosus,species,adults,5020,marine,2
Trachinotus_falcatus,species,adults,36000,marine,2
Oligoplites_saurus,species,adults,334,marine,2
Chromis_multilineata,species,adults,339,marine,2
Clepticus_parrae,species,adults,447,marine,2
Negaprion_brevirostris,species,adults,110000,marine,2
Euthynnus_alletteratus,species,adults,12200,marine,2
Dasyatis_americana,species,adults,122000,marine,2
Acanthurus_coeruleus,species,adults,983,marine,2
Paranthias_furcifer,species,adults,1100,marine,2
Selar_crumenophthalmus,species,adults,1240,marine,2
Epinephelus_itajara,species,adults,381644,marine,2
Carcharhinus_falciformis,species,adults,350000,marine,2
Carcharhinus_leucas,species,adults,350000,marine,2
Carcharhinus_longimanus,species,adults,350000,marine,2
Sphyrna_lewini,species,adults,400853,marine,2
Ginglymostoma_cirratum,species,adults,500000,marine,2
Tylosurus_acus_acus,species,adults,2800,marine,2
Galeocerdo_cuvier,species,adults,672000,marine,2
Carangoides_latus,species,adults,6250,marine,2
Aetobatus_narinari,species,adults,230000,marine,2
Echiuroids,NA,adults,12175,marine,2
Sphyraena_barracuda,species,adults,57800,marine,2
Pycnogonids,NA,adults,5,marine,3
Barnacles,NA,adults,10,marine,3
Bryozoans,NA,adults,12.3,marine,3
Ophiuroids,NA,adults,23,marine,3
Stony_corals,NA,adults,36.47,marine,3
Crabs,NA,adults,58.23,marine,3
