consumer,resource
Amphipholis_squamata,Zooplankton
Zooplankton,Zooplankton
Thalassoma_pavo,Zooplankton
Gobius_sp.,Zooplankton
Ostracoda,Zooplankton
Tanaidacea,Zooplankton
Gammaridae,Zooplankton
Liza_ramada,Zooplankton
Palaemon_elegans,Zooplankton
Pirimela_denticulata,Zooplankton
Anemonia_sargassensis,Zooplankton
Polychaeta,Zooplankton
Tanaidacea,Batzella_inops
Gobius_sp.,Anemonia_sargassensis
Lipophrys_pholis,Anemonia_sargassensis
Liza_ramada,Polychaeta
Stramonita_haemastoma,Polychaeta
Gobius_sp.,Polychaeta
Palaemon_elegans,Polychaeta
Anemonia_sargassensis,Polychaeta
Polychaeta,Polychaeta
Gobius_sp.,Tanaidacea
Thalassoma_pavo,Tanaidacea
Palaemon_elegans,Tanaidacea
Gammaridae,Gammaridae
Thalassoma_pavo,Gammaridae
Palaemon_elegans,Gammaridae
Gammaridae,Caprella_sp.
Thalassoma_pavo,Caprella_sp.
Caprella_sp.,Caprella_sp.
Gobius_sp.,Palaemon_elegans
Liza_ramada,Palaemon_elegans
Anemonia_sargassensis,Palaemon_elegans
Lipophrys_pholis,Palaemon_elegans
Palaemon_elegans,Palaemon_elegans
Eriphia_verrucosa,Eriphia_verrucosa
Anemonia_sargassensis,Pirimela_denticulata
Anemonia_sargassensis,Acanthonyx_lunulatus
Gobius_sp.,Ostracoda
Liza_ramada,Ostracoda
Anemonia_sargassensis,Ostracoda
Palaemon_elegans,Ostracoda
Insecta,Insecta
Gobius_sp.,Amphipholis_squamata
Lipophrys_pholis,Lipophrys_pholis
Gobius_sp.,Gobius_sp.
Lipophrys_pholis,Gobius_sp.
