consumer,resource
Bathygobius_soporator,Nematoda
Zooplankton,Zooplankton
Tetraclita_stalactifera,Zooplankton
Copepoda,Zooplankton
Tanaidacea,Zooplankton
Isopoda,Zooplankton
Gammaridae,Zooplankton
Polychaeta,Zooplankton
Morula_nodulosa,Tetraclita_stalactifera
Bathygobius_soporator,Copepoda
Palaemon_northropi,Copepoda
Pachygrapsus_transversus,Pachygrapsus_transversus
Bathygobius_soporator,Pachygrapsus_transversus
Pachygrapsus_transversus,Bathygobius_soporator
Pagurus_sp.,Bathygobius_soporator
Pachygrapsus_transversus,Scartella_cristata
Pagurus_sp.,Scartella_cristata
Bathygobius_soporator,Tanaidacea
Bathygobius_soporator,Isopoda
Palaemon_northropi,Isopoda
Bathygobius_soporator,Gammaridae
Pagurus_sp.,Palaemon_northropi
Palaemon_northropi,Palaemon_northropi
Bathygobius_soporator,Polychaeta
Morula_nodulosa,Polychaeta
Palaemon_northropi,Polychaeta
Polychaeta,Polychaeta
