consumer,resource,NA,NA,NA,NA
Zooplankton,NA,NA,0.001,marine,3
Oligochaeta,NA,NA,0.0011,marine,2
Hediste_diversicolor,species,NA,0.0115,marine,2
Hediste_diversicolor,species,NA,0.0115,marine,3
Oligochaeta,NA,NA,0.0011,marine,3
Mytilus_sp.,genus,NA,2.4119,marine,3
Macoma_balthica,species,NA,0.0576,marine,3
Gammarus_oceanicus,species,NA,0.1525,marine,3
Balanus_crenatus,species,NA,0.0955,marine,3
